region	lessFDR	greatFDR	lessFDRType	greatFDRType
chr10:131992815-131993536	0.0000186907734973037	0.999999995847272	1	0
chr1:107910836-107911172	0.000139427904455278	0.999999995847272	1	0
chr15:57025437-57025903	0.0251665144383552	0.999999995847272	1	0
chr16:47182154-47182827	0.000299613634237977	0.999999995847272	1	0
chr2:239048213-239048986	0.000635427612960039	0.999999995847272	1	0
chr20:5518872-5521901	0.000102831055209257	0.999999995847272	1	0
chr3:170262013-170262898	0.00733833822734872	0.999999995847272	1	0
chr16:19363720-19364252	0.000253103160865213	0.999999995847272	1	0
chr1:40936484-40937306	0.0478201964529765	0.999999995847272	1	0
chr3:187251913-187252670	0.000135923515481886	0.999999995847272	1	0
chr15:60494384-60494983	0.0147957044068732	0.999999995847272	1	0
chr7:106004812-106005814	0.000901221409314863	0.999999995847272	1	0
chr14:66547348-66547749	0.00226186640413056	0.999999995847272	1	0
chr3:183701489-183702215	0.000284290816549382	0.999999995847272	1	0
chr9:120598904-120600126	0.000267546160480182	0.999999995847272	1	0
chr17:1129913-1131075	0.000185940669926576	0.999999995847272	1	0
chr1:164792467-164792859	0.0208907671235173	0.999999995847272	1	0
chr1:246433386-246433817	0.000374992076541821	0.999999995847272	1	0
chr19:20198098-20213290	0.000185940669926576	0.999999995847272	1	0
chr5:35231004-35231539	0.0000925257103330267	0.999999995847272	1	0
chr9:106970341-106971086	0.000219147046526685	0.999999995847272	1	0
chr17:66779874-66780631	0.000247787606964262	0.999999995847272	1	0
chr3:175512682-175513374	0.00313222909996612	0.999999995847272	1	0
chr18:22731389-22732084	0.0029172285077051	0.999999995847272	1	0
chr16:25023662-25023780	0.148631722136383	0.999999995847272	0	0
chr17:51228261-51228822	0.00194381576480731	0.999999995847272	1	0
chr14:103014835-103015546	0.000249558206388128	0.999999995847272	1	0
chr19:16883398-16884126	0.000272766812223471	0.999999995847272	1	0
chr17:82931886-82932096	0.0465230747799079	0.999999995847272	1	0
chr3:197578413-197578827	0.0116842852856834	0.999999995847272	1	0
chr10:28054753-28055303	0.0000353889935560046	0.999999995847272	1	0
chr3:136276450-136278143	0.00127109008937758	0.999999995847272	1	0
chr11:59212797-59215236	0.000144878022167616	0.999999995847272	1	0
chr6:53647148-53648196	0.00827961646821673	0.999999995847272	1	0
chr11:100741063-100742573	0.00508491803731933	0.999999995847272	1	0
chr1:239419612-239420036	0.000441009956103376	0.999999995847272	1	0
chr3:138234685-138235915	0.00183429923936533	0.999999995847272	1	0
chr16:72140973-72141434	0.000204064427738039	0.999999995847272	1	0
chr18:79742370-79742723	0.000219147046526685	0.999999995847272	1	0
chr11:7450804-7451414	0.000150774465561078	0.999999995847272	1	0
chr3:188465328-188466051	0.0026021008803404	0.999999995847272	1	0
chr5:839980-840365	0.00269941958700695	0.999999995847272	1	0
chr18:22717635-22717852	0.0100168577883036	0.999999995847272	1	0
chr17:64712022-64712336	0.00369967626281775	0.999999995847272	1	0
chr16:73069120-73069471	0.000565097282022001	0.999999995847272	1	0
chr3:186087339-186088091	0.015733115331089	0.999999995847272	1	0
chr5:160522369-160525712	0.0000655083561892811	0.999999995847272	1	0
chr4:186919273-186921107	0.000188606827896676	0.999999995847272	1	0
chr3:171811351-171812100	0.0352920454881096	0.999999995847272	1	0
chr6:41454435-41455372	0.000218573396724992	0.999999995847272	1	0
chr2:190164252-190164454	0.0000655083561892811	0.999999995847272	1	0
chr2:8139402-8145633	0.000242524853490644	0.999999995847272	1	0
chr19:34988941-34990027	0.0000655083561892811	0.999999995847272	1	0
chr11:108872473-108874189	0.0051885637900352	0.999999995847272	1	0
chr20:35399577-35400231	0.00286990673627403	0.999999995847272	1	0
chr1:2572212-2573861	0.000235093238991096	0.999999995847272	1	0
chr9:104830076-104830668	0.000648548544061132	0.999999995847272	1	0
chr19:11906989-11913688	0.0000925257103330267	0.999999995847272	1	0
chr11:113907828-113908454	0.0000186907734973037	0.999999995847272	1	0
chr19:55335845-55336738	0.000299613634237977	0.999999995847272	1	0
chr3:138786491-138787360	0.00629402857479298	0.999999995847272	1	0
chr6:15508473-15509057	0.0240793258295959	0.999999995847272	1	0
chr8:97604336-97604506	0.0224247430492286	0.999999995847272	1	0
chr5:35240515-35245459	0.000219147046526685	0.999999995847272	1	0
chr2:38429168-38429675	0.00419035768869694	0.999999995847272	1	0
chr8:10314408-10317453	0.00018413904265199	0.999999995847272	1	0
chr4:145932358-145933499	0.00151472975411878	0.999999995847272	1	0
chr3:194068560-194069035	0.00064898061989909	0.999999995847272	1	0
chr17:66576252-66576854	0.000374992076541821	0.999999995847272	1	0
chr3:169104671-169105152	0.0574864658606566	0.999999995847272	0	0
chr16:53791754-53792668	0.000235093238991096	0.999999995847272	1	0
chr7:50053-50550	0.00125575796744127	0.999999995847272	1	0
chr15:57579386-57580458	0.000235093238991096	0.999999995847272	1	0
chr10:71364354-71364876	0.110045028787786	0.999999995847272	0	0
chr12:4700560-4701171	0.00704310986541087	0.999999995847272	1	0
chr5:116495396-116496177	0.000727461446469782	0.999999995847272	1	0
chr15:81348534-81349126	0.0000623491136581775	0.999999995847272	1	0
chr3:153210099-153211118	0.0328602955995056	0.999999995847272	1	0
chr3:108535757-108536121	0.000519978444719434	0.999999995847272	1	0
chr8:10257667-10258555	0.000218573396724992	0.999999995847272	1	0
chr16:3373500-3373888	0.0101312608254556	0.999999995847272	1	0
chr16:68436861-68443557	0.000126456016290076	0.999999995847272	1	0
chr17:10810186-10810818	0.000185940669926576	0.999999995847272	1	0
chr17:28277954-28278415	0.0178812842271494	0.999999995847272	1	0
chr16:10755206-10755701	0.00268570942157266	0.999999995847272	1	0
chr7:138357184-138357841	0.00266858251032967	0.999999995847272	1	0
chr1:232687195-232687361	0.0239107595543489	0.999999995847272	1	0
chr2:8135654-8137450	0.000981378605998233	0.999999995847272	1	0
chr3:194728399-194729221	0.0015854045000853	0.999999995847272	1	0
chr9:120412778-120413710	0.00133021448151052	0.999999995847272	1	0
chr17:28467463-28468363	0.00415090629295854	0.999999995847272	1	0
chr4:6836614-6836959	0.00971074270252022	0.999999995847272	1	0
chr6:41824429-41825059	0.0114976821813037	0.999999995847272	1	0
chr3:119797470-119799194	0.000110055948080065	0.999999995847272	1	0
chr6:167104839-167106634	0.000754415768971178	0.999999995847272	1	0
chr16:8764089-8764471	0.00314950847034063	0.999999995847272	1	0
chr15:32974725-32976406	0.000344925164774082	0.999999995847272	1	0
chr6:39290876-39291893	0.000185940669926576	0.999999995847272	1	0
chr15:62581169-62582112	0.00064898061989909	0.999999995847272	1	0
chr10:14809028-14809251	0.154291782249093	0.999999995847272	0	0
chr16:17260300-17266132	0.000110055948080065	0.999999995847272	1	0
chr3:172247220-172248075	0.0211669672041664	0.999999995847272	1	0
chr6:126326634-126327424	0.0310651486938141	0.999999995847272	1	0
chr9:76160962-76161845	0.00182087143197085	0.999999995847272	1	0
chr17:66109677-66110153	0.00876146881964637	0.999999995847272	1	0
chr11:59750503-59751123	0.000727461446469782	0.999999995847272	1	0
chr6:107138098-107139108	0.00183429923936533	0.999999995847272	1	0
chr1:157499433-157499970	0.000428629356257271	0.999999995847272	1	0
chr8:120714274-120716117	0.000272766812223471	0.999999995847272	1	0
chr20:9482141-9483848	0.0000925257103330267	0.999999995847272	1	0
chr2:84525523-84533540	0.000304652572691031	0.999999995847272	1	0
chr2:206098749-206099318	0.0172639961972316	0.999999995847272	1	0
chr14:56271921-56272904	0.0329560109543542	0.999999995847272	1	0
chr19:52967121-52974353	0.000188606827896676	0.999999995847272	1	0
chr12:31330301-31330885	0.000486683457942408	0.999999995847272	1	0
chr12:14665068-14666516	0.00850458965275178	0.999999995847272	1	0
chr14:103025793-103026384	0.000877092083830124	0.999999995847272	1	0
chr11:69599275-69600276	0.000374871467734915	0.999999995847272	1	0
chr3:188057391-188058030	0.00420363699667221	0.999999995847272	1	0
chr20:17685720-17687926	0.000322674740753501	0.999999995847272	1	0
chr8:10408456-10409859	0.0000655083561892811	0.999999995847272	1	0
chr7:105461467-105461764	0.0092904479513533	0.999999995847272	1	0
chr11:69404975-69405332	0.0248083423011692	0.999999995847272	1	0
chr3:171401345-171403100	0.000788700289571162	0.999999995847272	1	0
chr9:95437518-95438162	0.0151012804551961	0.999999995847272	1	0
chr20:51586104-51586893	0.0635223788024551	0.999999995847272	0	0
chr11:76037395-76037933	0.0112146196330806	0.999999995847272	1	0
chr6:33054597-33055398	0.000447341407731801	0.999999995847272	1	0
chr7:7894862-7895938	0.000329572177561536	0.999999995847272	1	0
chr12:124286989-124287583	0.000745508914108997	0.999999995847272	1	0
chr5:14552822-14554525	0.0000655083561892811	0.999999995847272	1	0
chr13:77740186-77741622	0.00684141568704509	0.999999995847272	1	0
chr8:119121328-119122144	0.00532935080044221	0.999999995847272	1	0
chr1:200110011-200111629	0.000488401066215278	0.999999995847272	1	0
chr2:98770942-98771504	0.0288566732044316	0.999999995847272	1	0
chr20:59049761-59051322	0.00199531556545713	0.999999995847272	1	0
chr3:187444842-187445987	0.000727461446469782	0.999999995847272	1	0
chr16:23708315-23709440	0.00344098371320499	0.999999995847272	1	0
chr9:91276552-91277090	0.00157494828044115	0.999999995847272	1	0
chr10:16483214-16483720	0.00182087143197085	0.999999995847272	1	0
chr14:87997446-87999318	0.000449884701840495	0.999999995847272	1	0
chr17:32626916-32627863	0.000887709048669082	0.999999995847272	1	0
chr10:576248-576509	0.0979068525965432	0.999999995847272	0	0
chr19:34983642-34984649	0.0230842720604039	0.999999995847272	1	0
chr7:95598486-95600443	0.000267546160480182	0.999999995847272	1	0
chr4:83329890-83330061	0.0463317515416779	0.999999995847272	1	0
chr10:35577773-35578391	0.000235093238991096	0.999999995847272	1	0
chr8:86567152-86567854	0.000441009956103376	0.999999995847272	1	0
chr17:564352-565191	0.00064898061989909	0.999999995847272	1	0
chr17:80678265-80679111	0.0552220573188324	0.999999995847272	0	0
chr6:6842162-6843009	0.0252150802876697	0.999999995847272	1	0
chr17:17163255-17163778	0.00782314292009466	0.999999995847272	1	0
chr3:177365919-177366274	0.00183429923936533	0.999999995847272	1	0
chr2:190836865-190838336	0.106776167345771	0.999999995847272	0	0
chr12:50348705-50349752	0.000755671823971654	0.999999995847272	1	0
chr14:90478924-90479480	0.00233284715665573	0.999999995847272	1	0
chr6:4924950-4925753	0.00266858251032967	0.999999995847272	1	0
chr14:91846338-91846820	0.000147133309209657	0.999999995847272	1	0
chr19:7115940-7117094	0.000479724358988064	0.999999995847272	1	0
chr6:148090316-148090951	0.000604727576054354	0.999999995847272	1	0
chr1:39422031-39422570	0.00272316346334915	0.999999995847272	1	0
chr17:1212166-1213064	0.000253103160865213	0.999999995847272	1	0
chr19:9150951-9151584	0.00850458965275178	0.999999995847272	1	0
chr8:119960711-119961411	0.000901221409314863	0.999999995847272	1	0
chr8:29562128-29563139	0.0547947997210269	0.999999995847272	0	0
chr8:102795157-102796086	0.00301201265017789	0.999999995847272	1	0
chr9:132373055-132374000	0.000755671823971654	0.999999995847272	1	0
chr9:87382934-87383504	0.00420363699667221	0.999999995847272	1	0
chr16:78405428-78406177	0.000421801663276506	0.999999995847272	1	0
chr1:45442061-45442629	0.00294733193062348	0.999999995847272	1	0
chr5:14849442-14850271	0.00660354332380576	0.999999995847272	1	0
chr7:99362577-99363056	0.00315656495229563	0.999999995847272	1	0
chr1:169560602-169564379	0.00267801049621128	0.999999995847272	1	0
chr2:8385108-8387664	0.000185940669926576	0.999999995847272	1	0
chr21:39531410-39532150	0.0637738051339453	0.999999995847272	0	0
chr3:198028758-198029300	0.00246075789735506	0.999999995847272	1	0
chr2:8322384-8323901	0.0000655083561892811	0.999999995847272	1	0
chr5:1268626-1269375	0.00850458965275178	0.999999995847272	1	0
chr18:58057031-58057491	0.0703914376379923	0.999999995847272	0	0
chr15:33004375-33012919	0.000345254997663538	0.999999995847272	1	0
chr17:1132369-1133017	0.0482749537694706	0.999999995847272	1	0
chr18:13577097-13577726	0.101686483978305	0.999999995847272	0	0
chr3:196512192-196512365	0.113570417160702	0.999999995847272	0	0
chr9:124734792-124735096	0.068399077987376	0.999999995847272	0	0
chr22:33428592-33430324	0.0541532499585146	0.999999995847272	0	0
chr5:17160327-17161151	0.0237180248503783	0.999999995847272	1	0
chr16:73082368-73082909	0.0931067995351084	0.999999995847272	0	0
chr18:13458160-13458503	0.0373947284562208	0.999999995847272	1	0
chr12:93726172-93726996	0.00260600514820326	0.999999995847272	1	0
chr3:120324424-120325299	0.0720157460891271	0.999999995847272	0	0
chr5:14566536-14568253	0.000322674740753501	0.999999995847272	1	0
chr7:156511713-156514137	0.00458227380102291	0.999999995847272	1	0
chr6:52858925-52859573	0.0117145642971623	0.999999995847272	1	0
chr11:124807197-124807791	0.0305971474610007	0.999999995847272	1	0
chr1:226930557-226931365	0.0139319647392729	0.999999995847272	1	0
chr3:142109844-142110321	0.0835365958603225	0.999999995847272	0	0
chr22:33472667-33473329	0.0235677341251143	0.999999995847272	1	0
chr8:1847815-1848510	0.0166187927633766	0.999999995847272	1	0
chr1:116882244-116883244	0.0513773236144514	0.999999995847272	0	0
chr1:235816434-235817578	0.0101892283676932	0.999999995847272	1	0
chr15:75090135-75090786	0.0548593680520964	0.999999995847272	0	0
chr13:73496586-73497839	0.00375177346728899	0.999999995847272	1	0
chr3:183117018-183117656	0.0615229099141528	0.999999995847272	0	0
chr5:53645547-53646205	0.00704310986541087	0.999999995847272	1	0
chr9:126911130-126911508	0.00159362671454151	0.999999995847272	1	0
chr3:179048886-179049774	0.00233284715665573	0.999999995847272	1	0
chr11:59684312-59686294	0.0026021008803404	0.999999995847272	1	0
chr20:21232390-21233098	0.00430700979567457	0.999999995847272	1	0
chr19:37955539-37956814	0.0227421051493	0.999999995847272	1	0
chr1:197101023-197101707	0.00532935080044221	0.999999995847272	1	0
chr17:76145436-76145784	0.0804105644276948	0.999999995847272	0	0
chr13:98325870-98326737	0.000939661799976835	0.999999995847272	1	0
chr8:122758382-122759050	0.0628452546570455	0.999999995847272	0	0
chr15:62901800-62902673	0.0288566732044316	0.999999995847272	1	0
chr22:33541515-33542503	0.00505495019021618	0.999999995847272	1	0
chr16:17432730-17438806	0.000147071791266053	0.999999995847272	1	0
chr11:71719597-71721245	0.000588037873259984	0.999999995847272	1	0
chr18:22412064-22413222	0.0000925257103330267	0.999999995847272	1	0
chr17:57301309-57302040	0.0102524841866486	0.999999995847272	1	0
chr3:185067122-185067454	0.0269216999153332	0.999999995847272	1	0
chr17:80808881-80809217	0.00765487048272459	0.999999995847272	1	0
chr16:84789173-84789543	0.0284212171139286	0.999999995847272	1	0
chr8:124125936-124126897	0.00703480607909056	0.999999995847272	1	0
chr17:1225638-1226547	0.000235093238991096	0.999999995847272	1	0
chr15:62838691-62839255	0.00941883461921551	0.999999995847272	1	0
chr1:151867398-151868735	0.0000655083561892811	0.999999995847272	1	0
chr6:170374306-170374855	0.00204665527203658	0.999999995847272	1	0
chr19:52870624-52872111	0.000877092083830124	0.999999995847272	1	0
chr15:101509254-101509482	0.0354593049531401	0.999999995847272	1	0
chr3:175598224-175599163	0.0280248937712075	0.999999995847272	1	0
chr3:189389018-189389759	0.112191455926547	0.999999995847272	0	0
chr3:169860523-169861686	0.000732740143341789	0.999999995847272	1	0
chr4:1274753-1275511	0.126359893784595	0.999999995847272	0	0
chr3:113297474-113299330	0.000409284603038578	0.999999995847272	1	0
chr5:16763076-16763973	0.0135074812454721	0.999999995847272	1	0
chr6:15062317-15063832	0.141088747708871	0.999999995847272	0	0
chr1:3435067-3436310	0.000441009956103376	0.999999995847272	1	0
chr2:39547951-39549088	0.000322674740753501	0.999999995847272	1	0
chr6:30166243-30168465	0.00430700979567457	0.999999995847272	1	0
chr7:8256589-8258212	0.00188379193371885	0.999999995847272	1	0
chr9:4293365-4294246	0.0339428040898258	0.999999995847272	1	0
chr6:1062543-1063209	0.229684891248441	0.999999995847272	0	0
chr13:43895655-43896640	0.000662455552295453	0.999999995847272	1	0
chr1:246324574-246326194	0.026336931914862	0.999999995847272	1	0
chr16:19845194-19845845	0.00631301309348739	0.999999995847272	1	0
chr3:172217163-172218372	0.029726919980887	0.999999995847272	1	0
chr2:32065058-32066372	0.00338719271079376	0.999999995847272	1	0
chr16:16158146-16159943	0.000134506110352136	0.999999995847272	1	0
chr17:15510813-15511459	0.00876146881964637	0.999999995847272	1	0
chr2:9836835-9837896	0.0142721854450215	0.999999995847272	1	0
chr16:17121846-17140971	0.00018413904265199	0.999999995847272	1	0
chr16:17427548-17431173	0.000230577418601394	0.999999995847272	1	0
chr1:245869522-245870035	0.00294823419509437	0.999999995847272	1	0
chr2:96330072-96331146	0.0428866697952093	0.999999995847272	1	0
chr16:87970315-87971050	0.00782314292009466	0.999999995847272	1	0
chr15:45480819-45481466	0.0111951192229929	0.999999995847272	1	0
chr20:41587696-41588331	0.0950496842878061	0.999999995847272	0	0
chr1:42305547-42306108	0.0377017968920216	0.999999995847272	1	0
chr2:177546124-177546589	0.000232062411224883	0.999999995847272	1	0
chr3:197854960-197855446	0.0496470521564075	0.999999995847272	1	0
chr3:195252832-195253358	0.00342541546438232	0.999999995847272	1	0
chr16:17177610-17197290	0.000221296257645025	0.999999995847272	1	0
chr3:11453019-11454315	0.0208907671235173	0.999999995847272	1	0
chr6:42373661-42374003	0.242531643672381	0.999999995847272	0	0
chr2:62895026-62896754	0.00760466294822286	0.999999995847272	1	0
chr1:24151889-24152653	0.00418620563886533	0.999999995847272	1	0
chr8:67323536-67324627	0.0106288614281922	0.999999995847272	1	0
chr3:169838062-169840188	0.000322674740753501	0.999999995847272	1	0
chr9:97402144-97404093	0.000648548544061132	0.999999995847272	1	0
chr4:9653172-9655142	0.000635427612960039	0.999999995847272	1	0
chr1:3176889-3178425	0.000404865726690613	0.999999995847272	1	0
chr12:133026746-133027339	0.0569370009727122	0.999999995847272	0	0
chr6:5752164-5752684	0.0012134419409944	0.999999995847272	1	0
chr22:33346867-33347641	0.00412308943043473	0.999999995847272	1	0
chr2:241664394-241665798	0.0556102404899207	0.999999995847272	0	0
chr7:90222983-90223588	0.0243618967143649	0.999999995847272	1	0
chr17:27480460-27481306	0.00312565880406262	0.999999995847272	1	0
chr12:31574219-31575049	0.00342541546438232	0.999999995847272	1	0
chr7:150166920-150167933	0.00266858251032967	0.999999995847272	1	0
chr7:75690584-75691170	0.00456672894571713	0.999999995847272	1	0
chr5:60367960-60368556	0.000322674740753501	0.999999995847272	1	0
chr2:118082231-118083537	0.0193161217734933	0.999999995847272	1	0
chr17:64179957-64180773	0.0210122753005431	0.999999995847272	1	0
chr16:67358366-67359065	0.033845838190624	0.999999995847272	1	0
chr19:55180781-55185358	0.0015854045000853	0.999999995847272	1	0
chr15:67865315-67866084	0.0932861340683085	0.999999995847272	0	0
chr6:35883756-35884482	0.011326385370037	0.999999995847272	1	0
chr3:53482592-53484362	0.0000655083561892811	0.999999995847272	1	0
chr19:52988308-52989606	0.00112279916834193	0.999999995847272	1	0
chr9:137147247-137147453	0.10267257808616	0.999999995847272	0	0
chr16:87498789-87499793	0.000877092083830124	0.999999995847272	1	0
chr16:68451309-68453841	0.000355849907515458	0.999999995847272	1	0
chr7:105202600-105203279	0.0143045752217217	0.999999995847272	1	0
chr15:100565501-100566155	0.0311348921849849	0.999999995847272	1	0
chr10:11700950-11701866	0.0224692708872699	0.999999995847272	1	0
chr12:14590875-14591619	0.00419035768869694	0.999999995847272	1	0
chr1:206826504-206827034	0.0000616570166252948	0.999999995847272	1	0
chr10:13663708-13664053	0.170655464859037	0.999999995847272	0	0
chr14:88272241-88272387	0.258471690955891	0.999999995847272	0	0
chr9:75939429-75941884	0.0461195001316217	0.999999995847272	1	0
chr5:179626544-179627491	0.0256750393109951	0.999999995847272	1	0
chr11:74671661-74673485	0.00238928407931462	0.999999995847272	1	0
chr8:9128698-9129720	0.0531438641144066	0.999999995847272	0	0
chr2:43758079-43760236	0.000776054449917022	0.999999995847272	1	0
chr3:119969564-119969893	0.101220979449629	0.999999995847272	0	0
chr7:139909580-139909916	0.0288566732044316	0.999999995847272	1	0
chr7:23635900-23636034	0.499916388824023	0.999999995847272	0	0
chr1:246632756-246633305	0.0443013356137282	0.999999995847272	1	0
chr3:196895646-196896352	0.0343030633158416	0.999999995847272	1	0
chr2:48379727-48380664	0.0265842021950292	0.999999995847272	1	0
chr9:68966491-68968412	0.00456234081288325	0.999999995847272	1	0
chr11:68024270-68025350	0.0531438641144066	0.999999995847272	0	0
chr2:60808365-60808958	0.04617780793437	0.999999995847272	1	0
chr12:88624300-88625071	0.154664352466006	0.999999995847272	0	0
chr3:194489170-194489357	0.351262155188219	0.999999995847272	0	0
chr1:204192263-204192709	0.0223528195680152	0.999999995847272	1	0
chr6:5786233-5786770	0.0179163900380471	0.999999995847272	1	0
chr3:179366950-179367442	0.00430697974103377	0.999999995847272	1	0
chr17:29721643-29722594	0.0123766927732799	0.999999995847272	1	0
chr21:31927630-31928461	0.0000853676389588374	0.999999995847272	1	0
chr2:177224161-177225117	0.000981378605998233	0.999999995847272	1	0
chr7:38232766-38234139	0.0185544927921901	0.999999995847272	1	0
chr3:53509830-53511024	0.00364167458165558	0.999999995847272	1	0
chr16:70448289-70448592	0.0546236934864852	0.999999995847272	0	0
chr7:51149645-51150476	0.0121156016674647	0.999999995847272	1	0
chr22:46499128-46499780	0.135707796700648	0.999999995847272	0	0
chr2:9386436-9387145	0.130994987509052	0.999999995847272	0	0
chr16:16186180-16186926	0.130621651323015	0.999999995847272	0	0
chr12:96183124-96183698	0.0088094446224041	0.999999995847272	1	0
chr6:138997055-138997637	0.0155962709852582	0.999999995847272	1	0
chr15:57582799-57585121	0.00660354332380576	0.999999995847272	1	0
chr1:246949312-246949505	0.00784496844480174	0.999999995847272	1	0
chr18:23132406-23133024	0.000942928880298197	0.999999995847272	1	0
chr2:7011839-7012814	0.0164578017068174	0.999999995847272	1	0
chr1:218618417-218619238	0.0288566732044316	0.999999995847272	1	0
chr3:160994071-160995816	0.0224247430492286	0.999999995847272	1	0
chr13:73338559-73339319	0.00339238122899185	0.999999995847272	1	0
chr17:82839757-82840810	0.0138939765151559	0.999999995847272	1	0
chr5:172112331-172113503	0.233161582487785	0.999999995847272	0	0
chr6:168220889-168221453	0.169688739726461	0.999999995847272	0	0
chr1:179141359-179143759	0.00742514740707682	0.999999995847272	1	0
chr2:86238135-86238669	0.106776167345771	0.999999995847272	0	0
chr3:134598019-134598396	0.00116281527368666	0.999999995847272	1	0
chr1:200018568-200020082	0.0108017408292794	0.999999995847272	1	0
chr17:18935616-18937119	0.0477589204483124	0.999999995847272	1	0
chr1:147560594-147561677	0.00768517213579356	0.999999995847272	1	0
chr10:34226731-34227625	0.04617780793437	0.999999995847272	1	0
chr17:32834741-32835801	0.00194381576480731	0.999999995847272	1	0
chr3:114449130-114450252	0.00461912764660086	0.999999995847272	1	0
chr5:180890730-180896388	0.000322674740753501	0.999999995847272	1	0
chr8:85306399-85308567	0.000441009956103376	0.999999995847272	1	0
chr20:50086267-50087382	0.128946714652357	0.999999995847272	0	0
chr16:80884336-80885806	0.000428629356257271	0.999999995847272	1	0
chr16:68091279-68092536	0.05724349161576	0.999999995847272	0	0
chr2:39523297-39524163	0.0835365958603225	0.999999995847272	0	0
chr2:8414591-8423448	0.00156957982517814	0.999999995847272	1	0
chr3:45789710-45790871	0.00107808103700755	0.999999995847272	1	0
chr19:3475493-3478135	0.00537982155421769	0.999999995847272	1	0
chr13:99517616-99518390	0.00249345082316494	0.999999995847272	1	0
chr1:245823081-245823490	0.00194381576480731	0.999999995847272	1	0
chr17:48250975-48251234	0.00911358535540254	0.999999995847272	1	0
chr18:49892394-49893894	0.00892068454882077	0.999999995847272	1	0
chr3:197038868-197039310	0.0176194551912781	0.999999995847272	1	0
chr7:2447575-2447981	0.0292278959172581	0.999999995847272	1	0
chr14:20666513-20669113	0.0101312608254556	0.999999995847272	1	0
chr19:42495254-42496747	0.00382206190380827	0.999999995847272	1	0
chr18:21986638-21987441	0.00087474495562122	0.999999995847272	1	0
chr2:27832546-27833453	0.085840391156875	0.999999995847272	0	0
chr11:70063164-70064463	0.00240590652565111	0.999999995847272	1	0
chr10:26977595-26978380	0.0178953656337326	0.999999995847272	1	0
chr7:88231311-88236977	0.000387401308061726	0.999999995847272	1	0
chr3:171060144-171062161	0.000981378605998233	0.999999995847272	1	0
chr12:11856508-11857354	0.149159893717929	0.999999995847272	0	0
chr1:246711547-246712103	0.00127109008937758	0.999999995847272	1	0
chr3:170197341-170198143	0.00341629701943053	0.999999995847272	1	0
chr4:40685683-40686795	0.0710897341350761	0.999999995847272	0	0
chr1:235404000-235404468	0.0870362449491819	0.999999995847272	0	0
chr7:101959448-101960217	0.189528404571436	0.999999995847272	0	0
chr3:184795723-184797511	0.00427179399728397	0.999999995847272	1	0
chr17:240372-240787	0.0374864647719921	0.999999995847272	1	0
chr1:248835500-248836144	0.000807686283717341	0.999999995847272	1	0
chr4:165293811-165295194	0.0205302862073168	0.999999995847272	1	0
chr14:20674657-20677043	0.00224144161719559	0.999999995847272	1	0
chr14:56007111-56007730	0.00260137930532007	0.999999995847272	1	0
chr6:44206511-44207385	0.0471498474348872	0.999999995847272	1	0
chr16:19386754-19388634	0.0635223788024551	0.999999995847272	0	0
chr2:95431570-95433079	0.0116850741249685	0.999999995847272	1	0
chr7:30975807-30976719	0.0121849221756249	0.999999995847272	1	0
chr1:234735999-234736603	0.00435186803833046	0.999999995847272	1	0
chr7:4613929-4614061	0.0271200255363192	0.999999995847272	1	0
chr5:34483034-34483771	0.0111951192229929	0.999999995847272	1	0
chr17:79995733-79996544	0.062727169311273	0.999999995847272	0	0
chr17:48510416-48511512	0.00209078972814073	0.999999995847272	1	0
chr14:20708967-20711361	0.000519531496367623	0.999999995847272	1	0
