region	mean
chr3:136276450-136278143	-0.253176267436267
chr11:59212797-59215236	-0.25256556998557
chr6:53647148-53648196	-0.251972562358277
chr11:100741063-100742573	-0.251312569472233
chr1:239419612-239420036	-0.250547619047619
chr3:138234685-138235915	-0.2499270143613
chr16:72140973-72141434	-0.24922477324263
chr18:79742370-79742723	-0.248957142857143
chr11:7450804-7451414	-0.24822
chr3:188465328-188466051	-0.247963174603175
chr5:839980-840365	-0.247714663643235
chr18:22717635-22717852	-0.247399206349206
chr17:64712022-64712336	-0.247206632653061
chr16:73069120-73069471	-0.24643537414966
chr3:186087339-186088091	-0.246223593073593
chr5:160522369-160525712	-0.245288076050933
chr4:186919273-186921107	-0.244762549889653
chr3:171811351-171812100	-0.244347619047619
chr6:41454435-41455372	-0.243827981277981
chr2:190164252-190164454	-0.243763492063492
chr2:8139402-8145633	-0.243078866955426
chr19:34988941-34990027	-0.242480849309421
chr11:108872473-108874189	-0.241056746031746
chr20:35399577-35400231	-0.240483807320499
chr1:2572212-2573861	-0.240272489098203
chr9:104830076-104830668	-0.240218276643991
chr19:11906989-11913688	-0.239758497448585
chr11:113907828-113908454	-0.239403046688761
chr19:55335845-55336738	-0.239274802823694
chr3:138786491-138787360	-0.238890500927644
chr6:15508473-15509057	-0.238887584637585
chr8:97604336-97604506	-0.238839115646258
chr5:35240515-35245459	-0.238769925354512
chr2:38429168-38429675	-0.238253403078403
chr8:10314408-10317453	-0.237741627902808
chr4:145932358-145933499	-0.237495916997028
chr3:194068560-194069035	-0.236892260015117
chr17:66576252-66576854	-0.236516836734694
chr3:169104671-169105152	-0.236457142857143
chr16:53791754-53792668	-0.236217168061407
chr7:50053-50550	-0.236052289499
chr15:57579386-57580458	-0.235914285714286
chr10:71364354-71364876	-0.235613821892393
chr12:4700560-4701171	-0.234521724245254
chr5:116495396-116496177	-0.234271933621934
chr15:81348534-81349126	-0.234257742892029
chr3:153210099-153211118	-0.233495861678005
chr3:108535757-108536121	-0.2331589569161
chr8:10257667-10258555	-0.232068874458874
chr16:3373500-3373888	-0.231568027210884
chr16:68436861-68443557	-0.231426247135851
chr17:10810186-10810818	-0.230675
chr17:28277954-28278415	-0.230508446712018
chr16:10755206-10755701	-0.230406689342404
chr7:138357184-138357841	-0.230373082028743
chr1:232687195-232687361	-0.229824489795918
chr2:8135654-8137450	-0.229418460038986
chr3:194728399-194729221	-0.228420411255411
chr9:120412778-120413710	-0.228265007215007
chr17:28467463-28468363	-0.228045479187098
chr4:6836614-6836959	-0.227190158730159
chr6:41824429-41825059	-0.227059392393321
chr3:119797470-119799194	-0.226827258980008
chr6:167104839-167106634	-0.226639252044252
chr16:8764089-8764471	-0.22625970973471
chr15:32974725-32976406	-0.226145787545788
chr6:39290876-39291893	-0.226108080808081
chr15:62581169-62582112	-0.225922820037106
chr10:14809028-14809251	-0.225217243867244
chr16:17260300-17266132	-0.225106385554186
chr3:172247220-172248075	-0.22475074132217
chr6:126326634-126327424	-0.224714377104377
chr9:76160962-76161845	-0.224395850340136
chr17:66109677-66110153	-0.224284542705971
chr11:59750503-59751123	-0.223920779220779
chr6:107138098-107139108	-0.223199745069745
chr1:157499433-157499970	-0.222824687349687
chr8:120714274-120716117	-0.222481865079365
chr20:9482141-9483848	-0.222374917146346
chr2:84525523-84533540	-0.222354792105118
chr2:206098749-206099318	-0.222206854256854
chr14:56271921-56272904	-0.22216050986051
chr19:52967121-52974353	-0.222037638289698
chr12:31330301-31330885	-0.221942721088435
chr12:14665068-14666516	-0.221701061753926
chr14:103025793-103026384	-0.221421541421541
chr11:69599275-69600276	-0.221223304473305
chr3:188057391-188058030	-0.221165945165945
chr20:17685720-17687926	-0.220918669454286
chr8:10408456-10409859	-0.220428273419702
chr7:105461467-105461764	-0.219796666666667
chr11:69404975-69405332	-0.218989795918367
chr3:171401345-171403100	-0.218854353054353
chr9:95437518-95438162	-0.218847186147186
chr20:51586104-51586893	-0.218839095296238
chr11:76037395-76037933	-0.218418835978836
chr6:33054597-33055398	-0.218360238095238
chr7:7894862-7895938	-0.218325175565176
chr12:124286989-124287583	-0.218158941798942
chr5:14552822-14554525	-0.217821097883598
chr13:77740186-77741622	-0.21764056122449
chr8:119121328-119122144	-0.217634863945578
chr1:200110011-200111629	-0.217380952380952
chr2:98770942-98771504	-0.217011111111111
chr20:59049761-59051322	-0.216880423280423
chr3:187444842-187445987	-0.216841005291005
chr16:23708315-23709440	-0.21673843537415
chr9:91276552-91277090	-0.216680952380952
chr10:16483214-16483720	-0.216530574452003
chr14:87997446-87999318	-0.216434243269958
chr17:32626916-32627863	-0.21637876984127
chr10:576248-576509	-0.216265079365079
chr19:34983642-34984649	-0.216139285714286
chr7:95598486-95600443	-0.215883201058201
chr4:83329890-83330061	-0.215675396825397
chr10:35577773-35578391	-0.215539181189181
chr8:86567152-86567854	-0.215413744588745
chr17:564352-565191	-0.215286014911015
chr17:80678265-80679111	-0.21493980335724
chr6:6842162-6843009	-0.214860476190476
chr17:17163255-17163778	-0.214741548821549
chr3:177365919-177366274	-0.214376373626374
chr2:190836865-190838336	-0.214310204081633
chr12:50348705-50349752	-0.21429262694977
chr14:90478924-90479480	-0.214188898123352
chr6:4924950-4925753	-0.214165154950869
chr14:91846338-91846820	-0.213965532879819
chr19:7115940-7117094	-0.213881234745849
chr6:148090316-148090951	-0.213725623582766
chr1:39422031-39422570	-0.213052551020408
chr17:1212166-1213064	-0.212956689342404
chr19:9150951-9151584	-0.212927286470144
chr8:119960711-119961411	-0.212871352457067
chr8:29562128-29563139	-0.212801020408163
chr8:102795157-102796086	-0.212405044426473
chr9:132373055-132374000	-0.212182635882636
chr9:87382934-87383504	-0.211972294372294
chr16:78405428-78406177	-0.211727380952381
chr1:45442061-45442629	-0.211639841269841
chr5:14849442-14850271	-0.211048155019584
chr7:99362577-99363056	-0.211041617535903
chr1:169560602-169564379	-0.210706507936508
chr2:8385108-8387664	-0.210657220832997
chr21:39531410-39532150	-0.210450793650794
chr3:198028758-198029300	-0.210382142857143
chr2:8322384-8323901	-0.210270204081633
chr5:1268626-1269375	-0.210191807196956
chr18:58057031-58057491	-0.210070464852608
chr15:33004375-33012919	-0.209999258909493
chr17:1132369-1133017	-0.209399852528424
chr18:13577097-13577726	-0.209164911014911
chr3:196512192-196512365	-0.209139523809524
chr9:124734792-124735096	-0.209047392290249
chr22:33428592-33430324	-0.208907984607985
chr5:17160327-17161151	-0.208613095238095
chr16:73082368-73082909	-0.208588672438672
chr18:13458160-13458503	-0.208167139077853
chr12:93726172-93726996	-0.20815873015873
chr3:120324424-120325299	-0.20814126984127
chr5:14566536-14568253	-0.208048778998779
chr7:156511713-156514137	-0.20786911976912
chr6:52858925-52859573	-0.207694947089947
chr11:124807197-124807791	-0.207679591836735
chr1:226930557-226931365	-0.20756626984127
chr3:142109844-142110321	-0.207466825396825
chr22:33472667-33473329	-0.207398412698413
chr8:1847815-1848510	-0.207343873718178
chr1:116882244-116883244	-0.207095265316694
chr1:235816434-235817578	-0.207063636363636
chr15:75090135-75090786	-0.20693594035594
chr13:73496586-73497839	-0.206766675388104
chr3:183117018-183117656	-0.206313492063492
chr5:53645547-53646205	-0.206120634920635
chr9:126911130-126911508	-0.205901587301587
chr3:179048886-179049774	-0.205836507936508
chr11:59684312-59686294	-0.205774545454545
chr20:21232390-21233098	-0.205571356421356
chr19:37955539-37956814	-0.205352709467625
chr1:197101023-197101707	-0.205349659863946
chr17:76145436-76145784	-0.205347619047619
chr13:98325870-98326737	-0.205299712773998
chr8:122758382-122759050	-0.20499880952381
chr15:62901800-62902673	-0.204634325396825
chr22:33541515-33542503	-0.204621466364324
chr16:17432730-17438806	-0.204508243090669
chr11:71719597-71721245	-0.20441216402645
chr18:22412064-22413222	-0.203955687830688
chr17:57301309-57302040	-0.203925714285714
chr3:185067122-185067454	-0.203525396825397
chr17:80808881-80809217	-0.202787433862434
chr16:84789173-84789543	-0.202702524459667
chr8:124125936-124126897	-0.202438095238095
chr17:1225638-1226547	-0.201933976695941
chr15:62838691-62839255	-0.201720634920635
chr1:151867398-151868735	-0.201680978835979
chr6:170374306-170374855	-0.201456878306878
chr19:52870624-52872111	-0.201311503311503
chr15:101509254-101509482	-0.201252380952381
chr3:175598224-175599163	-0.20095119047619
chr3:189389018-189389759	-0.200880952380952
chr3:169860523-169861686	-0.200737251854708
chr4:1274753-1275511	-0.200489774986918
chr3:113297474-113299330	-0.200256746031746
chr5:16763076-16763973	-0.200155555555556
chr6:15062317-15063832	-0.200147380952381
chr1:3435067-3436310	-0.199932575264625
chr2:39547951-39549088	-0.199919745069745
chr6:30166243-30168465	-0.199918015106587
chr7:8256589-8258212	-0.199794576719577
chr9:4293365-4294246	-0.199692724867725
chr6:1062543-1063209	-0.199082108843537
chr13:43895655-43896640	-0.19899642024642
chr1:246324574-246326194	-0.198868783068783
chr16:19845194-19845845	-0.19883843537415
chr3:172217163-172218372	-0.198615476190476
chr2:32065058-32066372	-0.198508834274898
chr16:16158146-16159943	-0.198029913076342
chr17:15510813-15511459	-0.197695068027211
chr2:9836835-9837896	-0.197452881192881
chr16:17121846-17140971	-0.197378116961139
chr16:17427548-17431173	-0.196925581277966
chr1:245869522-245870035	-0.19685414823272
chr2:96330072-96331146	-0.19667648319934
chr16:87970315-87971050	-0.196655929784501
chr15:45480819-45481466	-0.196625623582766
chr20:41587696-41588331	-0.196500793650794
chr1:42305547-42306108	-0.196454421768708
chr2:177546124-177546589	-0.196145714285714
chr3:197854960-197855446	-0.195984155844156
chr3:195252832-195253358	-0.195801670959759
chr16:17177610-17197290	-0.195754236189449
chr3:11453019-11454315	-0.195638964474679
chr6:42373661-42374003	-0.195515735930736
chr2:62895026-62896754	-0.195198787878788
chr1:24151889-24152653	-0.19518672993673
chr8:67323536-67324627	-0.195063769246626
chr3:169838062-169840188	-0.195060606060606
chr9:97402144-97404093	-0.194948677248677
chr4:9653172-9655142	-0.194928589213463
chr1:3176889-3178425	-0.194450261339679
chr12:133026746-133027339	-0.19443544973545
chr6:5752164-5752684	-0.194419894179894
chr22:33346867-33347641	-0.194022857142857
chr2:241664394-241665798	-0.193861156832585
chr7:90222983-90223588	-0.193837619047619
chr17:27480460-27481306	-0.193529761904762
chr12:31574219-31575049	-0.193368253968254
chr7:150166920-150167933	-0.193321088435374
chr7:75690584-75691170	-0.193249735449735
chr5:60367960-60368556	-0.193180045351474
chr2:118082231-118083537	-0.192851587301587
chr17:64179957-64180773	-0.192703571428571
chr16:67358366-67359065	-0.19269873015873
chr19:55180781-55185358	-0.192637657380078
chr15:67865315-67866084	-0.192462131519274
chr6:35883756-35884482	-0.192407683982684
chr3:53482592-53484362	-0.192218764172336
chr19:52988308-52989606	-0.192108979591837
chr9:137147247-137147453	-0.192038718820862
chr16:87498789-87499793	-0.191700952380952
chr16:68451309-68453841	-0.191629971139971
chr7:105202600-105203279	-0.191448299319728
chr15:100565501-100566155	-0.191275396825397
chr10:11700950-11701866	-0.191201530612245
chr12:14590875-14591619	-0.190670889163746
chr1:206826504-206827034	-0.190661224489796
chr10:13663708-13664053	-0.190616326530612
chr14:88272241-88272387	-0.190572380952381
chr9:75939429-75941884	-0.190536415584416
chr5:179626544-179627491	-0.190403391053391
chr11:74671661-74673485	-0.190183396793061
chr8:9128698-9129720	-0.189794954304954
chr2:43758079-43760236	-0.189750371057514
chr3:119969564-119969893	-0.189601904761905
chr7:139909580-139909916	-0.189411111111111
chr7:23635900-23636034	-0.189104365079365
chr1:246632756-246633305	-0.1890589569161
chr3:196895646-196896352	-0.189058095238095
chr2:48379727-48380664	-0.188962304362304
chr9:68966491-68968412	-0.188853042328042
chr11:68024270-68025350	-0.188779497354497
chr2:60808365-60808958	-0.188619002267574
chr12:88624300-88625071	-0.188594557823129
chr3:194489170-194489357	-0.188573809523809
chr1:204192263-204192709	-0.188505442176871
chr6:5786233-5786770	-0.188491326530612
chr3:179366950-179367442	-0.188487337662338
chr17:29721643-29722594	-0.188036764505336
chr21:31927630-31928461	-0.187995599638457
chr2:177224161-177225117	-0.187951273971127
chr7:38232766-38234139	-0.187856185877614
chr3:53509830-53511024	-0.187744470212327
chr16:70448289-70448592	-0.187330158730159
chr7:51149645-51150476	-0.186947955747956
chr22:46499128-46499780	-0.186500877825878
chr2:9386436-9387145	-0.186399855644012
chr16:16186180-16186926	-0.186315589569161
chr12:96183124-96183698	-0.186084929039215
chr6:138997055-138997637	-0.185921882086168
chr15:57582799-57585121	-0.185872474747475
chr1:246949312-246949505	-0.18555873015873
chr18:23132406-23133024	-0.185453121693122
chr2:7011839-7012814	-0.185423116248831
chr1:218618417-218619238	-0.18523635620915
chr3:160994071-160995816	-0.18505088985089
chr13:73338559-73339319	-0.18501746031746
chr17:82839757-82840810	-0.184759176222937
chr5:172112331-172113503	-0.184735908800194
chr6:168220889-168221453	-0.184434542705971
chr1:179141359-179143759	-0.184053333333333
chr2:86238135-86238669	-0.183955238095238
chr3:134598019-134598396	-0.18382253968254
chr1:200018568-200020082	-0.183686883180173
chr17:18935616-18937119	-0.183608908816052
chr1:147560594-147561677	-0.183124489795918
chr10:34226731-34227625	-0.182987914862915
chr17:32834741-32835801	-0.182986404151404
chr3:114449130-114450252	-0.182979591836735
chr5:180890730-180896388	-0.182847190554383
chr8:85306399-85308567	-0.182812169312169
chr20:50086267-50087382	-0.182602453595023
chr16:80884336-80885806	-0.182328188711382
chr16:68091279-68092536	-0.182176142376142
chr2:39523297-39524163	-0.181951904761905
chr2:8414591-8423448	-0.181788650974549
chr3:45789710-45790871	-0.181697715247715
chr19:3475493-3478135	-0.181513500652786
chr13:99517616-99518390	-0.181485770975057
chr1:245823081-245823490	-0.181193650793651
chr17:48250975-48251234	-0.181164285714286
chr18:49892394-49893894	-0.180962082362082
chr3:197038868-197039310	-0.180798268398268
chr7:2447575-2447981	-0.180594805194805
chr14:20666513-20669113	-0.180363650635079
chr19:42495254-42496747	-0.180248575207861
chr18:21986638-21987441	-0.180180272108844
chr2:27832546-27833453	-0.18017784992785
chr11:70063164-70064463	-0.17991066017316
chr10:26977595-26978380	-0.179807860922147
chr7:88231311-88236977	-0.179681956158076
chr3:171060144-171062161	-0.179649523809524
chr12:11856508-11857354	-0.179514285714286
chr1:246711547-246712103	-0.179493968253968
chr3:170197341-170198143	-0.179306974506975
chr4:40685683-40686795	-0.179306256189344
chr1:235404000-235404468	-0.179102837902838
chr7:101959448-101960217	-0.178982380952381
chr3:184795723-184797511	-0.178906896280459
chr17:240372-240787	-0.178600470957614
chr1:248835500-248836144	-0.178291836734694
chr4:165293811-165295194	-0.178214758125472
chr14:20674657-20677043	-0.17813156462585
chr14:56007111-56007730	-0.178025079365079
chr6:44206511-44207385	-0.177856946334089
chr16:19386754-19388634	-0.177744203944204
chr2:95431570-95433079	-0.177639856386999
chr7:30975807-30976719	-0.17756156462585
chr1:234735999-234736603	-0.177505158730159
chr7:4613929-4614061	-0.177424761904762
chr5:34483034-34483771	-0.17741060090703
chr17:79995733-79996544	-0.177298956598957
chr17:48510416-48511512	-0.17727619047619
chr14:20708967-20711361	-0.177239118425148
chr7:25183454-25184432	-0.177143253968254
chr8:10476804-10477665	-0.176550272108844
chr4:164765996-164766573	-0.176379151404151
chr2:202546634-202547292	-0.176286171236171
chr1:225976630-225977034	-0.176269047619048
chr17:12959578-12960163	-0.176047691197691
chr7:30939849-30940961	-0.175664172335601
chr12:77060441-77061206	-0.175274829931973
chr11:70732566-70733410	-0.175235192177104
chr9:101339569-101340878	-0.175058185941043
chr18:22605197-22606011	-0.175055873015873
chr4:185586840-185587384	-0.174994557823129
chr1:165850812-165851824	-0.174802432488147
chr3:130182375-130183119	-0.174327728937729
chr9:132630968-132631786	-0.173836219336219
chr13:113925615-113928040	-0.173815338143754
chr16:17457299-17462651	-0.173707361107775
chr18:3032473-3033398	-0.17366186696901
chr6:16251426-16252049	-0.173616666666667
chr8:96337748-96338685	-0.173483982683983
chr22:33389619-33390842	-0.173387037037037
chr8:30815141-30815346	-0.173225850340136
chr15:39131410-39132169	-0.173134693877551
chr1:244099469-244100001	-0.172746859812301
chr18:12485686-12486077	-0.172634285714286
chr3:193701909-193702489	-0.172501731601732
chr16:16150771-16153196	-0.172471635782524
chr11:71177796-71178855	-0.172419393939394
chr22:33316941-33317473	-0.171988526077097
chr2:177633460-177634781	-0.171978967691276
chr7:67161458-67162182	-0.171707805950663
chr2:86821400-86822008	-0.17157128001358
chr1:19830519-19831936	-0.171506821617536
chr9:129624816-129625960	-0.1714137236561
chr7:95592780-95593975	-0.170869047619048
chr5:1808218-1809236	-0.170856893026216
chr16:17358218-17363514	-0.170797876966752
chr10:6157565-6158056	-0.17077626984127
chr17:72244674-72246386	-0.170699017384732
chr3:193830397-193831276	-0.17061406001406
chr1:167079263-167081170	-0.170540825921012
chr2:8121341-8123725	-0.170272481244697
chr6:36246444-36247207	-0.170182029478458
chr7:66102818-66103591	-0.170164229024943
chr2:10648085-10648788	-0.170085064935065
chr2:15505550-15507346	-0.169987792207792
chr7:25881037-25882723	-0.169967635180607
chr3:149152574-149153096	-0.169714285714286
chr3:111164068-111170245	-0.169605406533753
chr8:10127232-10128499	-0.169467775452061
chr9:36336693-36337907	-0.16944126984127
chr3:53730470-53731796	-0.169407657421943
chr11:20097630-20098311	-0.169384230055659
chr17:27506910-27507357	-0.169101757369615
chr5:43510471-43512319	-0.168658201058201
chr20:34400788-34401299	-0.168612244897959
chr20:51956955-51957687	-0.168404134199134
chr20:58457349-58457858	-0.168348168498168
chr16:78957107-78958235	-0.168212294125627
chr3:149209490-149210191	-0.167774829931973
chr8:101064056-101064400	-0.167609693877551
chr6:167563902-167564466	-0.167566213151927
chr2:222448591-222449428	-0.167532380952381
chr16:3520277-3521196	-0.167052513227513
chr16:15977011-15977634	-0.167048888888889
chr17:48876775-48877644	-0.167010997732426
chr7:1896446-1896685	-0.166912229437229
chr18:74370415-74370828	-0.16689619047619
chr22:43069411-43069627	-0.166373696145125
chr9:76315489-76316498	-0.166309463340892
chr8:140222806-140223502	-0.166285986235986
chr1:200087982-200090069	-0.166280471398609
chr3:177590495-177591636	-0.166109737484737
chr2:85619231-85620160	-0.165660768913626
chr21:36289167-36290158	-0.165352229780801
chr16:12338007-12338468	-0.165033363567649
chr22:33824117-33825481	-0.16498380952381
chr12:121949924-121950993	-0.164972257107971
chr17:4755595-4756618	-0.164890835222978
chr9:97408525-97410271	-0.164803068783069
chr3:171224761-171227216	-0.164022354497354
chr2:108593354-108594561	-0.163901587301587
chr8:123662269-123662469	-0.163672380952381
chr7:4714821-4715880	-0.163664883403508
chr10:95390707-95392170	-0.16364873393802
chr1:164794126-164794866	-0.163607619047619
chr12:108814500-108814996	-0.163528917748918
chr12:62626441-62627162	-0.163418834868835
chr7:55367436-55367886	-0.1633209712774
chr7:404451-405053	-0.163197183434777
chr17:10163075-10163407	-0.162848878898879
chr14:45177167-45177552	-0.162403854875283
chr14:65765247-65771001	-0.16239782962095
chr12:49490950-49491775	-0.162354545454545
chr2:8427447-8428400	-0.162231507936508
chr5:142171376-142172207	-0.161626994434137
chr5:37722390-37723339	-0.161422619047619
chr18:10198613-10199076	-0.161397278911565
chr2:120939657-120940291	-0.161223310657596
chr10:21870414-21871644	-0.161197203325775
chr6:11172820-11173406	-0.161082766439909
chr17:78038903-78039430	-0.160851736755308
chr19:7802504-7804002	-0.160837123960695
chr11:59825260-59826185	-0.16081955026455
chr7:156554336-156555196	-0.160660378510379
chr7:99682054-99682598	-0.160614795918367
chr18:271888-272701	-0.16042955026455
chr2:8449259-8452244	-0.160291666401427
chr1:88142866-88143961	-0.160278155706727
chr6:1704429-1705082	-0.160215811965812
chr10:12193198-12194371	-0.160173787292195
chr12:124157360-124158291	-0.160149311391223
chr11:128298972-128299786	-0.160071243386243
chr5:76711009-76712166	-0.159958469387755
chr9:72146995-72147807	-0.159862415362415
chr18:48629251-48630368	-0.159606851851852
chr8:53957374-53957992	-0.159494965986395
chr1:119080525-119080807	-0.159095873015873
chr13:112848403-112849016	-0.158903446712018
chr7:102220432-102221104	-0.158809442039442
chr8:52680306-52681152	-0.158766402116402
chr20:46073566-46074311	-0.158551020408163
chr19:14357224-14357862	-0.158254368858655
chr1:147677931-147678599	-0.158057142857143
chr10:96038701-96039602	-0.158028412698413
chr2:44746937-44748291	-0.157827116402116
chr5:16807831-16808280	-0.157786394557823
chr3:190369665-190370585	-0.157696428571429
chr22:29956307-29957569	-0.157664898989899
chr15:60522837-60523214	-0.157533446712018
chr6:11160022-11161783	-0.157432747543462
chr11:71129515-71130660	-0.157381296481296
chr1:45315849-45316176	-0.15736343537415
chr16:68408650-68409466	-0.157355763416478
chr19:52862813-52864104	-0.157352869352869
chr5:34468862-34469379	-0.157328095238095
chr3:194986652-194987236	-0.157107741702742
chr9:109504744-109504878	-0.156681904761905
chr12:117059897-117060430	-0.156446379440665
chr8:11883482-11884684	-0.1564139574711
chr17:1205197-1207521	-0.156398775510204
chr7:162595-163711	-0.156357811791383
chr16:53449079-53450279	-0.156251292517007
chr10:20993309-20994178	-0.156247287157287
chr3:128984525-128985069	-0.156182766439909
chr1:7466143-7466511	-0.155880423280423
chr16:11457691-11457967	-0.155848752834467
chr7:137885797-137886204	-0.155663265306123
chr12:1473706-1475355	-0.155551986215539
chr3:126170465-126171073	-0.155493465264894
chr2:157751348-157752086	-0.155475962000962
chr16:54080399-54081239	-0.155439954489955
chr5:150377520-150378423	-0.15536253968254
chr3:112670642-112671485	-0.155182395382395
chr3:127826441-127827521	-0.155095502645503
chr1:47538568-47541795	-0.154824017384732
chr9:77515426-77516251	-0.154793650793651
chr10:34940949-34942227	-0.154716156462585
chr9:36308074-36309125	-0.154613095238095
chr1:3408731-3411459	-0.154604570107587
chr14:96433881-96434315	-0.154559365079365
chr22:30035025-30035667	-0.154484427609428
chr18:45792616-45793250	-0.154244285714286
chr3:169312629-169312921	-0.154230612244898
chr2:8610627-8611537	-0.154028911564626
chr17:60272957-60273874	-0.153383302808303
chr14:71742090-71743192	-0.153116326530612
chr17:7379823-7380147	-0.153068253968254
chr19:32867281-32867805	-0.153003968253968
chr3:119529461-119530437	-0.152998129251701
chr4:109562242-109563012	-0.152918518518518
chr17:18939713-18940278	-0.152850334632688
chr17:67509855-67509959	-0.152755714285714
chr3:197306024-197306986	-0.152446164021164
chr18:49207198-49207904	-0.152385090702948
chr6:107722397-107724768	-0.152084353741497
chr8:94168358-94169518	-0.152038766788767
chr3:172718874-172719326	-0.15202380952381
chr2:150191082-150192012	-0.152018968253968
chr13:44210962-44211703	-0.151933560090703
chr8:139990875-139991839	-0.15172627002627
chr3:172617818-172618682	-0.151493314093314
chr20:755890-758102	-0.151213392023476
chr7:30992293-30992880	-0.151205873015873
chr3:124540768-124541187	-0.151065238095238
chr22:38091408-38093204	-0.150641954339838
chr3:183294863-183295906	-0.150566114890401
chr12:91890525-91891378	-0.150544217687075
chr7:48170741-48171312	-0.150440544217687
chr8:61762302-61763155	-0.150396428571429
chr5:463276-464005	-0.15036708994709
chr6:168320240-168321175	-0.150172846287126
chr8:73420480-73421438	-0.150110814582243
chr6:42920042-42920314	-0.149931222745508
chr10:72146774-72147472	-0.14989410430839
chr9:68954711-68956563	-0.149704473304473
chr17:31273623-31274770	-0.149660952380952
chr1:183197860-183198771	-0.149592085097442
chr5:128001367-128002757	-0.149579220779221
chr10:88029484-88029782	-0.149560506953364
chr17:1199971-1200799	-0.149550815295815
chr11:59690327-59692204	-0.149410317460317
chr4:41677931-41679181	-0.149332568027211
chr2:237517594-237519535	-0.149313254998969
chr13:33339292-33341002	-0.149037755102041
chr7:29483315-29484499	-0.148990476190476
chr17:6977176-6977788	-0.148953306878307
chr7:139893229-139894095	-0.148840476190476
chr12:132865953-132866555	-0.148760622710623
chr13:20350961-20351825	-0.148750555555556
chr11:2437814-2440202	-0.148607513236555
chr7:43976073-43976271	-0.148507256235828
chr14:76929684-76930669	-0.148359566068852
chr2:9537744-9538826	-0.148228571428571
chr2:47297595-47298213	-0.148089285714286
chr1:47587992-47589613	-0.147944671201814
chr3:197888448-197889976	-0.147841906241906
chr5:160455032-160455690	-0.147622448979592
chr22:29993008-29994474	-0.147484656084656
chr6:34828793-34829737	-0.147212698412698
chr16:71836438-71836953	-0.147034444444444
chr18:54967863-54968592	-0.146767965367965
chr22:33909759-33910620	-0.146657525807526
chr2:28670758-28671574	-0.14664
chr3:188402654-188402950	-0.146580952380952
chr20:18296433-18297496	-0.146404497354497
chr18:13567228-13568050	-0.146225850340136
chr1:174405705-174407126	-0.14592821239607
chr19:41786420-41787400	-0.145892643735407
chr9:131854863-131855408	-0.145833648890792
chr16:72427244-72427826	-0.145660454822955
chr19:17737421-17738096	-0.145530136054422
chr4:185591454-185591956	-0.145509297052154
chr1:37850363-37851160	-0.145232142857143
chr9:76293512-76294416	-0.145111541606542
chr5:171824913-171826622	-0.145107049062049
chr12:117073264-117074641	-0.144918632690061
chr17:48370223-48371064	-0.144646190476191
chr6:155522372-155523897	-0.1445870995671
chr7:120792604-120793336	-0.144393877551021
chr3:187451609-187452475	-0.144241904761905
chr3:188242566-188243524	-0.14414380952381
chr11:69399233-69399516	-0.144097498797499
chr8:10335918-10336926	-0.143743518518519
chr3:31682643-31683447	-0.143663564213564
