region	lessFDR	greatFDR	lessFDRType	greatFDRType
chr17:40903974-40905326	0.00256002964339333	0.999999957471351	1	0
chr3:188122889-188123684	0.00152446717505377	0.999999957471351	1	0
chr7:2027312-2028163	0.00359736524563696	0.999999957471351	1	0
chr7:116771106-116772925	0.00396078805231584	0.999999957471351	1	0
chr5:96855296-96855687	0.0012258927154042	0.999999957471351	1	0
chr11:71311956-71312494	0.00802534682200517	0.999999957471351	1	0
chr7:98239970-98240455	0.00256002964339333	0.999999957471351	1	0
chr3:183226210-183226788	0.0035558349032392	0.999999957471351	1	0
chr8:100230916-100231602	0.00386829537199567	0.999999957471351	1	0
chr3:188262745-188263578	0.00335695122387934	0.999999957471351	1	0
chr10:80207639-80208528	0.00105805652634441	0.999999957471351	1	0
chr8:133684027-133685119	0.000873083638000698	0.999999957471351	1	0
chr13:73244202-73245588	0.00353570464464928	0.999999957471351	1	0
chr14:75247221-75247780	0.0156316082643111	0.999999957471351	1	0
chr2:227399341-227400278	0.00152446717505377	0.999999957471351	1	0
chr20:504711-505259	0.00134203503902326	0.999999957471351	1	0
chr16:474350-475241	0.00895467966311179	0.999999957471351	1	0
chr11:77458759-77460083	0.0028021755978313	0.999999957471351	1	0
chr10:69220374-69221789	0.00379935008824014	0.999999957471351	1	0
chr3:124932958-124934451	0.00187430994933931	0.999999957471351	1	0
chr3:105959404-105959883	0.00256835833531248	0.999999957471351	1	0
chr15:77137546-77138327	0.000972861591973918	0.999999957471351	1	0
chr13:94848834-94850357	0.00365111380933619	0.999999957471351	1	0
chr17:39736253-39737218	0.00160869726535734	0.999999957471351	1	0
chr8:122797258-122797927	0.00399742195612266	0.999999957471351	1	0
chr19:7202945-7203847	0.00506694098884978	0.999999957471351	1	0
chr2:67399030-67399612	0.00176972716050625	0.999999957471351	1	0
chr1:200892213-200894558	0.000620962670063382	0.999999957471351	1	0
chr3:156824797-156825660	0.00160017982818239	0.999999957471351	1	0
chr1:168959744-168961019	0.00241612707702585	0.999999957471351	1	0
chr18:8732401-8733216	0.0064715014041454	0.999999957471351	1	0
chr18:49514559-49514917	0.00465077275398173	0.999999957471351	1	0
chr7:2062732-2063249	0.00223482859773482	0.999999957471351	1	0
chr21:41217164-41218091	0.00787718712420757	0.999999957471351	1	0
chr20:19889768-19891122	0.00182998207276412	0.999999957471351	1	0
chr1:117663606-117663822	0.00439845890825436	0.999999957471351	1	0
chr6:135227581-135227911	0.00523399745432927	0.999999957471351	1	0
chr2:100784435-100785187	0.00260731862508323	0.999999957471351	1	0
chr21:38209041-38210388	0.00339729673759772	0.999999957471351	1	0
chr12:65335626-65335922	0.000972861591973918	0.999999957471351	1	0
chr6:56875896-56876706	0.001123542091305	0.999999957471351	1	0
chr17:61254102-61254853	0.00525542779652271	0.999999957471351	1	0
chr8:122760118-122760858	0.0272973167055843	0.999999957471351	1	0
chr2:20027460-20028261	0.00299462043539492	0.999999957471351	1	0
chr6:26242893-26243964	0.00359493521635534	0.999999957471351	1	0
chr6:47647517-47648297	0.00160017982818239	0.999999957471351	1	0
chr10:31880875-31882683	0.00264839679842065	0.999999957471351	1	0
chr17:80178370-80178725	0.0122994251498782	0.999999957471351	1	0
chr3:195547852-195549025	0.00223781440350545	0.999999957471351	1	0
chr9:126363135-126363633	0.0020487545383557	0.999999957471351	1	0
chr13:79441113-79442120	0.00392484481080391	0.999999957471351	1	0
chr12:103403362-103403838	0.00943294940526801	0.999999957471351	1	0
chr7:70482049-70482501	0.00249785219939622	0.999999957471351	1	0
chr4:40546396-40547780	0.00378947534613261	0.999999957471351	1	0
chr8:101734963-101736054	0.00105805652634441	0.999999957471351	1	0
chr14:96308939-96310133	0.00302247100384828	0.999999957471351	1	0
chr11:124672314-124673088	0.00150721898451297	0.999999957471351	1	0
chr11:119578559-119579159	0.0224533403920861	0.999999957471351	1	0
chr13:106103199-106104031	0.0021505162626105	0.999999957471351	1	0
chr12:79748034-79749062	0.00105805652634441	0.999999957471351	1	0
chr4:738715-739293	0.00412361226508116	0.999999957471351	1	0
chr7:77181485-77181958	0.0048381901873874	0.999999957471351	1	0
chr6:2542483-2543353	0.00201892065708792	0.999999957471351	1	0
chr3:183244559-183245760	0.00256002964339333	0.999999957471351	1	0
chr17:4759619-4760069	0.00709791155277332	0.999999957471351	1	0
chr15:55952290-55953232	0.0018037729232759	0.999999957471351	1	0
chr3:72967281-72967917	0.00232124059773837	0.999999957471351	1	0
chr20:58437093-58437792	0.00226591254414036	0.999999957471351	1	0
chr3:171679411-171681437	0.00353400270430045	0.999999957471351	1	0
chr13:40331138-40332382	0.00105805652634441	0.999999957471351	1	0
chr17:30324725-30325509	0.00203415523495258	0.999999957471351	1	0
chr1:210599442-210601550	0.00519167696251229	0.999999957471351	1	0
chr1:233654196-233655658	0.000873083638000698	0.999999957471351	1	0
chr8:123952744-123953450	0.00300005920356095	0.999999957471351	1	0
chr10:50393242-50394412	0.00116724246191393	0.999999957471351	1	0
chr2:235708776-235709974	0.000620962670063382	0.999999957471351	1	0
chr1:8247552-8248204	0.00382488798678823	0.999999957471351	1	0
chr4:38075343-38076218	0.00236053071493523	0.999999957471351	1	0
chr1:226779506-226780083	0.00605815500786918	0.999999957471351	1	0
chr2:191417819-191418780	0.00379353935252207	0.999999957471351	1	0
chr10:88903347-88904162	0.00583734885148844	0.999999957471351	1	0
chr12:104069809-104070374	0.00355208423903209	0.999999957471351	1	0
chr21:44303148-44303782	0.0250155651827347	0.999999957471351	1	0
chr20:19756131-19756860	0.00677897624229618	0.999999957471351	1	0
chr3:123129884-123130762	0.00424929558261256	0.999999957471351	1	0
chr13:112691797-112692550	0.00350867356897657	0.999999957471351	1	0
chr1:202076342-202077132	0.00397154577527423	0.999999957471351	1	0
chr5:56507122-56508270	0.00116724246191393	0.999999957471351	1	0
chr1:241844470-241845201	0.00160017982818239	0.999999957471351	1	0
chr1:167223652-167224085	0.00197230644585547	0.999999957471351	1	0
chr13:79650166-79650901	0.00205148111743005	0.999999957471351	1	0
chr3:185175255-185176089	0.00105805652634441	0.999999957471351	1	0
chr7:95440509-95441672	0.0021521853997161	0.999999957471351	1	0
chr1:207232193-207233048	0.00371499167821148	0.999999957471351	1	0
chr1:227356453-227357688	0.00187430994933931	0.999999957471351	1	0
chr3:195118009-195118850	0.0021505162626105	0.999999957471351	1	0
chr4:124206502-124207639	0.000972861591973918	0.999999957471351	1	0
chr5:1573419-1574047	0.00708765965659506	0.999999957471351	1	0
chr6:21846126-21847686	0.00888459982713298	0.999999957471351	1	0
chr8:127569490-127570804	0.00386467473600028	0.999999957471351	1	0
chr10:77479348-77480484	0.00365111380933619	0.999999957471351	1	0
chr8:42224934-42225531	0.00508497864273345	0.999999957471351	1	0
chr17:4788081-4788593	0.00111520395760798	0.999999957471351	1	0
chr20:19099040-19100225	0.00660478866058161	0.999999957471351	1	0
chr8:119133332-119134243	0.00146254907507582	0.999999957471351	1	0
chr6:52482563-52483754	0.00201892065708792	0.999999957471351	1	0
chr11:33372610-33373044	0.00105805652634441	0.999999957471351	1	0
chr20:18727399-18728592	0.00456046153445992	0.999999957471351	1	0
chr12:118089284-118089994	0.00268526661777924	0.999999957471351	1	0
chr10:73871184-73872806	0.00372519461617152	0.999999957471351	1	0
chr13:19922060-19922671	0.00607674599742505	0.999999957471351	1	0
chr4:26050579-26051160	0.00207222961705688	0.999999957471351	1	0
chr7:155234696-155235462	0.00511930281504448	0.999999957471351	1	0
chr10:69314901-69315378	0.00359736524563696	0.999999957471351	1	0
chr15:52418686-52421862	0.00439845890825436	0.999999957471351	1	0
chr4:159046761-159047892	0.00226591254414036	0.999999957471351	1	0
chr7:88229166-88229773	0.00275851338378615	0.999999957471351	1	0
chr4:174383235-174383968	0.0012258927154042	0.999999957471351	1	0
chr8:75425895-75426862	0.00516378958255434	0.999999957471351	1	0
chr1:56508247-56508705	0.0556553856012146	0.999999957471351	0	0
chr8:60985090-60985542	0.00145429485729724	0.999999957471351	1	0
chr13:110506170-110509062	0.00268344584978515	0.999999957471351	1	0
chr3:64384725-64385294	0.00320252950299479	0.999999957471351	1	0
chr1:200384575-200385479	0.00105805652634441	0.999999957471351	1	0
chr7:70619001-70619489	0.00251437696238788	0.999999957471351	1	0
chr10:69223541-69224824	0.00251437696238788	0.999999957471351	1	0
chr10:104252987-104253776	0.00358241142988228	0.999999957471351	1	0
chr2:173462975-173463826	0.00320252950299479	0.999999957471351	1	0
chr3:134458566-134458943	0.00454825489207146	0.999999957471351	1	0
chr7:29208173-29208874	0.00687115295706776	0.999999957471351	1	0
chr5:148785022-148785985	0.00364129748197811	0.999999957471351	1	0
chr9:124385950-124386620	0.00148925692929128	0.999999957471351	1	0
chr14:103250885-103251602	0.00663651121193613	0.999999957471351	1	0
chr2:46697180-46698002	0.00302110850454005	0.999999957471351	1	0
chr8:94206883-94208658	0.00515416145957485	0.999999957471351	1	0
chr5:34009916-34010647	0.00358241142988228	0.999999957471351	1	0
chr17:27535534-27536314	0.0125373600949641	0.999999957471351	1	0
chr2:120245250-120246098	0.0097597049936114	0.999999957471351	1	0
chr20:17823507-17824394	0.000620962670063382	0.999999957471351	1	0
chr1:43034097-43035096	0.00297614576449814	0.999999957471351	1	0
chr7:2998450-2999851	0.00358241142988228	0.999999957471351	1	0
chr1:114782588-114783352	0.00607674599742505	0.999999957471351	1	0
chr6:136565667-136567964	0.00105805652634441	0.999999957471351	1	0
chr12:93314265-93315599	0.00544871897927975	0.999999957471351	1	0
chr10:6279330-6279832	0.0091860202489441	0.999999957471351	1	0
chr8:58491094-58491983	0.00209612469003051	0.999999957471351	1	0
chr10:12420204-12421093	0.00682249159720746	0.999999957471351	1	0
chr3:32671461-32672296	0.00516378958255434	0.999999957471351	1	0
chr17:75993431-75994073	0.00385302294775768	0.999999957471351	1	0
chr8:80330396-80331044	0.00272774049153425	0.999999957471351	1	0
chr7:32668491-32670683	0.00105805652634441	0.999999957471351	1	0
chr6:14283033-14283860	0.00109914222059221	0.999999957471351	1	0
chr8:123737103-123740188	0.00116724246191393	0.999999957471351	1	0
chr20:3665674-3666318	0.0392550524745251	0.999999957471351	1	0
chr10:110555925-110556921	0.00300005920356095	0.999999957471351	1	0
chr2:96410676-96411735	0.0018037729232759	0.999999957471351	1	0
chr8:37596731-37599874	0.00402531295144222	0.999999957471351	1	0
chr16:29942658-29943757	0.00287249680405673	0.999999957471351	1	0
chr17:47201086-47201755	0.00582559170573236	0.999999957471351	1	0
chr2:241373619-241375242	0.00149134949297681	0.999999957471351	1	0
chr8:102920453-102921926	0.00116724246191393	0.999999957471351	1	0
chr3:161215325-161215856	0.0012258927154042	0.999999957471351	1	0
chr1:212853703-212854049	0.019421850970611	0.999999957471351	1	0
chr17:78408039-78408992	0.00848739605146191	0.999999957471351	1	0
chr14:95273473-95274363	0.00116116308733309	0.999999957471351	1	0
chr2:28366449-28367648	0.127318791257576	0.999999957471351	0	0
chr20:25507676-25508316	0.0138483572665826	0.999999957471351	1	0
chr6:150201697-150202133	0.00239770438262769	0.999999957471351	1	0
chr17:27845883-27846587	0.00116724246191393	0.999999957471351	1	0
chr18:45021396-45022444	0.00802534682200517	0.999999957471351	1	0
chr7:101102960-101103374	0.00967234618807604	0.999999957471351	1	0
chr6:42995503-42996458	0.00615635279005061	0.999999957471351	1	0
chr6:108970948-108971845	0.0205861778263286	0.999999957471351	1	0
chr12:116313410-116314084	0.00187430994933931	0.999999957471351	1	0
chr5:172779552-172780411	0.00556690766009044	0.999999957471351	1	0
chr7:2845129-2846002	0.00316669638895373	0.999999957471351	1	0
chr6:11398445-11399511	0.000972861591973918	0.999999957471351	1	0
chr12:92649423-92649943	0.00116724246191393	0.999999957471351	1	0
chr8:141277186-141278171	0.00408527647908352	0.999999957471351	1	0
chr13:95123742-95124809	0.00392484481080391	0.999999957471351	1	0
chr20:35174403-35175295	0.00527415516598624	0.999999957471351	1	0
chr3:177446194-177446465	0.0109355208603886	0.999999957471351	1	0
chr10:60627633-60628754	0.00312935643130377	0.999999957471351	1	0
chr9:37477605-37477854	0.00287249680405673	0.999999957471351	1	0
chr1:19202316-19202808	0.0018037729232759	0.999999957471351	1	0
chr20:49674400-49676102	0.0012258927154042	0.999999957471351	1	0
chr3:127914714-127915220	0.00187430994933931	0.999999957471351	1	0
chr3:188269002-188269362	0.00352035482274634	0.999999957471351	1	0
chr2:121707730-121708639	0.0019131617427735	0.999999957471351	1	0
chr17:63599901-63600256	0.0137434889574529	0.999999957471351	1	0
chr1:234874637-234875071	0.0022131480181226	0.999999957471351	1	0
chr13:27128987-27129438	0.00795305950954461	0.999999957471351	1	0
chr2:113217323-113219143	0.00116724246191393	0.999999957471351	1	0
chr2:11941464-11942372	0.00402531295144222	0.999999957471351	1	0
chr20:64023694-64024482	0.161779291731755	0.999999957471351	0	0
chr1:221807832-221809912	0.0050542295796252	0.999999957471351	1	0
chr5:172687927-172688135	0.0174529303279355	0.999999957471351	1	0
chr9:121026228-121026726	0.000620962670063382	0.999999957471351	1	0
chr20:19880199-19881347	0.00139106648008071	0.999999957471351	1	0
chr18:646087-646602	0.00811170762003876	0.999999957471351	1	0
chr2:43021639-43022631	0.00574819816085089	0.999999957471351	1	0
chr16:25012283-25013320	0.00386467473600028	0.999999957471351	1	0
chr2:160271004-160272124	0.00273659662436199	0.999999957471351	1	0
chr2:73031935-73033340	0.00394762174664982	0.999999957471351	1	0
chr17:57879706-57880183	0.0334433270523252	0.999999957471351	1	0
chr6:17491538-17492621	0.00274332534820566	0.999999957471351	1	0
chr6:90018855-90020557	0.00644388184905328	0.999999957471351	1	0
chr17:66369724-66370426	0.00160017982818239	0.999999957471351	1	0
chr17:83048238-83049443	0.000620962670063382	0.999999957471351	1	0
chr10:132592809-132593600	0.00522010958427447	0.999999957471351	1	0
chr17:40448659-40449735	0.0272973167055843	0.999999957471351	1	0
chr17:72412732-72414424	0.0761465769312031	0.999999957471351	0	0
chr12:14695184-14696608	0.0113603236673594	0.999999957471351	1	0
chr13:20557647-20558436	0.00669562684963316	0.999999957471351	1	0
chr8:41957055-41957632	0.0125782804934021	0.999999957471351	1	0
chr17:64704487-64705289	0.00201892065708792	0.999999957471351	1	0
chr6:13289428-13290628	0.00475357068278966	0.999999957471351	1	0
chr11:128923000-128924297	0.00459537500958715	0.999999957471351	1	0
chr15:80596159-80597323	0.00659339947062202	0.999999957471351	1	0
chr16:56408582-56409851	0.00435192552508347	0.999999957471351	1	0
chr6:38110402-38110779	0.0056820016200818	0.999999957471351	1	0
chr11:76147294-76149362	0.00341181956747873	0.999999957471351	1	0
chr12:46180068-46180664	0.00897761391522558	0.999999957471351	1	0
chr3:192887982-192888696	0.00160017982818239	0.999999957471351	1	0
chr7:50684075-50684871	0.0012258927154042	0.999999957471351	1	0
chr2:239284860-239285613	0.0607716855129341	0.999999957471351	0	0
chr20:48372966-48373635	0.0242133909846627	0.999999957471351	1	0
chr9:131735702-131736265	0.00142211515995823	0.999999957471351	1	0
chr10:12604006-12605077	0.00802534682200517	0.999999957471351	1	0
chr1:155304547-155304980	0.013751689636485	0.999999957471351	1	0
chr2:69624841-69625647	0.00171818010010047	0.999999957471351	1	0
chr1:186348234-186348719	0.00226591254414036	0.999999957471351	1	0
chr17:59558230-59558431	0.00516378958255434	0.999999957471351	1	0
chr1:234662079-234662626	0.00605815500786918	0.999999957471351	1	0
chr16:12211278-12212791	0.00386926376666139	0.999999957471351	1	0
chr8:115588371-115589249	0.00470589411293863	0.999999957471351	1	0
chr6:6723348-6724103	0.00226591254414036	0.999999957471351	1	0
chr9:123483966-123485847	0.00144676559527774	0.999999957471351	1	0
chr5:90548728-90550163	0.00105805652634441	0.999999957471351	1	0
chr2:60212110-60213243	0.00386829537199567	0.999999957471351	1	0
chr11:15947610-15948462	0.00539128478440487	0.999999957471351	1	0
chr11:34904463-34905351	0.00201892065708792	0.999999957471351	1	0
chr13:39928540-39930434	0.00426191122357686	0.999999957471351	1	0
chr9:36082244-36083486	0.00524175259808389	0.999999957471351	1	0
chr4:61492526-61494283	0.00386926376666139	0.999999957471351	1	0
chr3:24629050-24629390	0.0053340300492694	0.999999957471351	1	0
chr7:108299020-108299927	0.00105805652634441	0.999999957471351	1	0
chr1:227397001-227397641	0.00392484481080391	0.999999957471351	1	0
chr7:101330817-101331795	0.0093509113656851	0.999999957471351	1	0
chr11:66788592-66790225	0.00500368139648547	0.999999957471351	1	0
chr1:231869250-231870054	0.00375009707158656	0.999999957471351	1	0
chr20:58268018-58269309	0.0048381901873874	0.999999957471351	1	0
chr5:40417257-40417739	0.00288491838598456	0.999999957471351	1	0
chr1:164652143-164653146	0.00387792738563738	0.999999957471351	1	0
chr7:91090225-91092027	0.00485447876187598	0.999999957471351	1	0
chr20:38764660-38765235	0.0424642922705631	0.999999957471351	1	0
chr16:1939782-1940142	0.0495613103901498	0.999999957471351	1	0
chr14:103213330-103213915	0.00365111380933619	0.999999957471351	1	0
chr9:126984616-126985612	0.00457650809835289	0.999999957471351	1	0
chr12:124900381-124901027	0.00105805652634441	0.999999957471351	1	0
chr2:160986600-160987254	0.00246841941616504	0.999999957471351	1	0
chr18:8729759-8731020	0.00144676559527774	0.999999957471351	1	0
chr8:8872616-8874450	0.00378849340360066	0.999999957471351	1	0
chr14:53971462-53972058	0.00344983974859067	0.999999957471351	1	0
chr14:103186573-103187756	0.00112193542956112	0.999999957471351	1	0
chr12:31337900-31338934	0.000873083638000698	0.999999957471351	1	0
chr14:96364780-96365782	0.00691828913506948	0.999999957471351	1	0
chr1:149935310-149936325	0.0066398041620424	0.999999957471351	1	0
chr3:189396537-189397394	0.00486417827359434	0.999999957471351	1	0
chr15:59273477-59274875	0.00112193542956112	0.999999957471351	1	0
chr7:115228667-115229982	0.00326649850458373	0.999999957471351	1	0
chr7:2716957-2718101	0.114226389959533	0.999999957471351	0	0
chr1:243530406-243532475	0.0066398041620424	0.999999957471351	1	0
chr7:75696207-75697184	0.00424929558261256	0.999999957471351	1	0
chr17:43009961-43011289	0.00461486668775085	0.999999957471351	1	0
chr10:124470875-124471237	0.00907933306428344	0.999999957471351	1	0
chr6:21772003-21773566	0.0120198187924354	0.999999957471351	1	0
chr2:46954760-46955682	0.00365111380933619	0.999999957471351	1	0
chr13:97133949-97134546	0.00667084179037949	0.999999957471351	1	0
chr18:58539651-58540683	0.00105805652634441	0.999999957471351	1	0
chr1:28321897-28323886	0.00528803176969978	0.999999957471351	1	0
chr1:215557485-215558611	0.00302036216019167	0.999999957471351	1	0
chr7:20219065-20220800	0.00160017982818239	0.999999957471351	1	0
chr6:21457213-21457983	0.00682136927283596	0.999999957471351	1	0
chr2:54691215-54692116	0.00212481244501136	0.999999957471351	1	0
chr3:177300166-177301077	0.0022131480181226	0.999999957471351	1	0
chr12:24899413-24900463	0.00856027189800114	0.999999957471351	1	0
chr3:71360842-71361811	0.00523399745432927	0.999999957471351	1	0
chr10:12289131-12289979	0.0128538938074358	0.999999957471351	1	0
chr14:31943621-31945440	0.00587347730138891	0.999999957471351	1	0
chr8:130379195-130379761	0.0177702571117566	0.999999957471351	1	0
chr17:43554970-43556447	0.00365111380933619	0.999999957471351	1	0
chr17:40516126-40517541	0.00365111380933619	0.999999957471351	1	0
chr12:12902923-12905272	0.00440847409121922	0.999999957471351	1	0
chr11:94925326-94926816	0.00114507316713174	0.999999957471351	1	0
chr6:157530583-157531154	0.00317730842646467	0.999999957471351	1	0
chr2:231414058-231414741	0.0128694441674277	0.999999957471351	1	0
chr12:1347748-1348484	0.00755664812531072	0.999999957471351	1	0
chr11:119031558-119032511	0.00481171803659063	0.999999957471351	1	0
chr6:25310933-25312526	0.00370369697113458	0.999999957471351	1	0
chr3:177338308-177339114	0.00353570464464928	0.999999957471351	1	0
chr3:171935521-171936301	0.00699893338697998	0.999999957471351	1	0
chr7:27419240-27420820	0.00346100194693462	0.999999957471351	1	0
chr8:106588612-106589607	0.00691828913506948	0.999999957471351	1	0
chr6:20236522-20238282	0.00226591254414036	0.999999957471351	1	0
chr19:38763199-38764327	0.0131104799087464	0.999999957471351	1	0
chr6:20652269-20653304	0.00386926376666139	0.999999957471351	1	0
chr10:3118664-3119076	0.00105805652634441	0.999999957471351	1	0
chr1:236159306-236159968	0.00378947534613261	0.999999957471351	1	0
chr8:127741260-127742065	0.00169668202626269	0.999999957471351	1	0
chr6:36913888-36914053	0.00506694098884978	0.999999957471351	1	0
chr7:17177548-17178810	0.00471992632958271	0.999999957471351	1	0
chr4:36290165-36291091	0.0035558349032392	0.999999957471351	1	0
chr22:19841049-19841678	0.00212481244501136	0.999999957471351	1	0
chr4:53587251-53588002	0.0048381901873874	0.999999957471351	1	0
chr20:11265828-11267035	0.00105805652634441	0.999999957471351	1	0
chr1:150531406-150532305	0.0720452482821933	0.999999957471351	0	0
chr1:230267728-230268605	0.0360438879443411	0.999999957471351	1	0
chr5:177326433-177326615	0.00610414998226305	0.999999957471351	1	0
chr15:36502260-36503015	0.00691828913506948	0.999999957471351	1	0
chr6:6984396-6985122	0.00391473636607646	0.999999957471351	1	0
chr2:9205066-9205736	0.00295189342175862	0.999999957471351	1	0
chr9:137400090-137400487	0.0152366610183342	0.999999957471351	1	0
chr1:239695957-239696868	0.00424929558261256	0.999999957471351	1	0
chr20:41038913-41039390	0.00470589411293863	0.999999957471351	1	0
chr17:45406185-45407383	0.00767907214579617	0.999999957471351	1	0
chr5:149702584-149703325	0.00561096632406902	0.999999957471351	1	0
chr2:12237539-12238946	0.007488164709335	0.999999957471351	1	0
chr11:120294335-120295402	0.00105805652634441	0.999999957471351	1	0
chr20:47806030-47806635	0.0580715148033357	0.999999957471351	0	0
chr15:43127715-43128802	0.00203415523495258	0.999999957471351	1	0
chr16:68265867-68266440	0.0298177197830943	0.999999957471351	1	0
chr3:27649076-27649500	0.00105805652634441	0.999999957471351	1	0
chr10:49499215-49500381	0.00810719818297808	0.999999957471351	1	0
chr15:67570676-67571910	0.00430298664676524	0.999999957471351	1	0
chr9:77649077-77649475	0.00372519461617152	0.999999957471351	1	0
chr6:47116472-47117316	0.00358241142988228	0.999999957471351	1	0
chr1:206681863-206682728	0.00226591254414036	0.999999957471351	1	0
