region	lessFDR	greatFDR	lessFDRType	greatFDRType
chr1:212833614-212834519	0.999999999308234	0.429662977913373	0	0
chr21:41169807-41170487	0.999999999308234	0.0000250540312144319	0	1
chr19:47512604-47513778	0.999999999308234	0.00568112151220678	0	1
chr17:45309436-45312316	0.999999999308234	0.0875019052806816	0	0
chr7:16563025-16563849	0.999999999308234	0.0384984261968459	0	1
chr8:118103398-118104461	0.999999999308234	0.0329352083934051	0	1
chr9:136902843-136903652	0.999999999308234	0.198968909062386	0	0
chr3:156605763-156606959	0.999999999308234	0.0206421332731792	0	1
chr3:169659544-169661416	0.999999999308234	0.0399408003704046	0	1
chr22:36369081-36370274	0.999999999308234	0.0173869660137363	0	1
chr1:12475489-12476107	0.999999999308234	0.0697179136509343	0	0
chr2:156319505-156322001	0.999999999308234	0.0020949214422886	0	1
chr6:43149843-43151297	0.999999999308234	0.0896454444844479	0	0
chr5:124278133-124279378	0.999999999308234	0.00696709289054928	0	1
chr22:41841501-41843535	0.999999999308234	0.0501157403361059	0	0
chr11:35005615-35006515	0.999999999308234	0.0444647883347687	0	1
chr9:92768618-92769826	0.999999999308234	0.0834311608856318	0	0
chr11:12019458-12020542	0.999999999308234	0.192005501385685	0	0
chr6:157628351-157628668	0.999999999308234	0.799062501674903	0	0
chr8:101583569-101584402	0.999999999308234	0.152414845767801	0	0
chr3:152203090-152204124	0.999999999308234	0.0745658676140711	0	0
chr11:118315000-118315986	0.999999999308234	0.0159996030436713	0	1
chr1:113886563-113888164	0.999999999308234	0.0745658676140711	0	0
chr15:80742814-80743621	0.999999999308234	0.0380182744061239	0	1
chr13:23751274-23752876	0.999999999308234	0.0765437918244493	0	0
chr8:97870748-97871382	0.999999999308234	0.0659027646216296	0	0
chr15:49831637-49832653	0.999999999308234	0.074749434233165	0	0
chr12:119692822-119694136	0.999999999308234	0.0173869660137363	0	1
chr1:12614403-12615231	0.999999999308234	0.0294816822277349	0	1
chr2:195658763-195660047	0.999999999308234	0.0122077603493016	0	1
chr10:77901770-77902582	0.999999999308234	0.169730861312016	0	0
chr17:61335447-61336883	0.999999999308234	0.110050460528371	0	0
chr6:34674050-34674345	0.999999999308234	0.340122251105536	0	0
chr14:55332373-55333313	0.999999999308234	0.11814974862939	0	0
chr5:36419340-36419956	0.999999999308234	0.104116213629288	0	0
chr20:31720457-31721725	0.999999999308234	0.023604956289469	0	1
chr17:45277664-45278460	0.999999999308234	0.146469357901322	0	0
chr1:25867255-25867440	0.999999999308234	0.110050460528371	0	0
chr6:12483981-12485176	0.999999999308234	0.103456179686628	0	0
chr10:63711122-63712094	0.999999999308234	0.16428997367462	0	0
chr16:14635876-14636965	0.999999999308234	0.142206839919264	0	0
chr1:206659268-206659981	0.999999999308234	0.17630004009798	0	0
chr19:39410786-39411323	0.999999999308234	0.156035218120123	0	0
chr9:121975774-121976427	0.999999999308234	0.114482543837928	0	0
chr15:31090529-31091230	0.999999999308234	0.102727270298933	0	0
chr7:121990925-121992213	0.999999999308234	0.015239620956257	0	1
chr17:4834634-4835819	0.999999999308234	0.0449468288415893	0	1
chr7:36971268-36972307	0.999999999308234	0.0134607366561814	0	1
chr17:32794244-32795092	0.999999999308234	0.571378945950738	0	0
chr8:42297262-42298414	0.999999999308234	0.195031575115228	0	0
chr6:31682347-31683585	0.999999999308234	0.0875019052806816	0	0
chr4:41132180-41134836	0.999999999308234	0.0103268208592673	0	1
chr7:6012423-6013127	0.999999999308234	0.0923238741312146	0	0
chr7:100017009-100018043	0.999999999308234	0.099391854033183	0	0
chr20:535696-536930	0.999999999308234	0.00568112151220678	0	1
chr18:22864546-22866632	0.999999999308234	0.0215130815828856	0	1
chr9:133368416-133368985	0.999999999308234	0.26913929627274	0	0
chr18:22872656-22873850	0.999999999308234	0.00967434218778861	0	1
chr6:56540744-56541869	0.999999999308234	0.0424068199234126	0	1
chr18:75226045-75226784	0.999999999308234	0.1261322337319	0	0
chr19:43738772-43740095	0.999999999308234	0.053689598332645	0	0
chr8:30806723-30807548	0.999999999308234	0.0477243950023933	0	1
chr19:38700845-38702018	0.999999999308234	0.105870195942315	0	0
chr22:28885019-28887956	0.999999999308234	0.000575609753146531	0	1
chr2:62450521-62451475	0.999999999308234	0.183506065048739	0	0
chr1:234601160-234601855	0.999999999308234	0.00346223624058694	0	1
chr5:34510998-34511665	0.999999999308234	0.240464622293337	0	0
chr10:102657816-102658309	0.999999999308234	0.309321779822637	0	0
chr9:4664103-4665714	0.999999999308234	0.00663247590601629	0	1
chr12:27645538-27646383	0.999999999308234	0.0857650849441916	0	0
chr9:114392277-114393372	0.999999999308234	0.0611323692179721	0	0
chr9:33329006-33330314	0.999999999308234	0.257882298445269	0	0
chr20:50739389-50739896	0.999999999308234	0.941897152563411	0	0
chr7:74291623-74293563	0.999999999308234	0.0103268208592673	0	1
chr1:9078545-9079714	0.999999999308234	0.104237372354842	0	0
chr16:69326404-69326959	0.999999999308234	0.0923238741312146	0	0
chr11:59611448-59612955	0.999999999308234	0.159210262020674	0	0
chr18:57772193-57772977	0.999999999308234	0.0564662487152098	0	0
chr1:157146388-157147270	0.999999999308234	0.0923238741312146	0	0
chr17:1347827-1348839	0.999999999308234	0.00587207818645574	0	1
chr7:25948920-25950143	0.999999999308234	0.0294816822277349	0	1
chr7:96327587-96328091	0.999999999308234	0.0865104104771866	0	0
chr22:38753956-38754230	0.999999999308234	0.0218669830669409	0	1
chr1:182183192-182184303	0.999999999308234	0.0103268208592673	0	1
chr2:238299602-238300775	0.999999999308234	0.0134607366561814	0	1
chr7:116797348-116798325	0.999999999308234	0.066606885696184	0	0
chr1:166840469-166841198	0.999999999308234	0.0468596580256168	0	1
chr17:65546924-65548172	0.999999999308234	0.18627633998494	0	0
chr22:28911607-28912646	0.999999999308234	0.0923238741312146	0	0
chr2:149070930-149071789	0.999999999308234	0.0627433983333253	0	0
chr9:18855196-18856566	0.999999999308234	0.0332679293147424	0	1
chr11:27395488-27396677	0.999999999308234	0.00368302699540265	0	1
chr7:134628472-134629409	0.999999999308234	0.125381842249465	0	0
chr5:140165003-140166228	0.999999999308234	0.256265062715268	0	0
chr4:123400349-123401661	0.999999999308234	0.0810187679905416	0	0
chr3:188365776-188366453	0.999999999308234	0.182723672644123	0	0
chr10:104069239-104069877	0.999999999308234	0.0933081169812967	0	0
chr3:188036300-188037725	0.999999999308234	0.0236524336604234	0	1
chr2:65396168-65397064	0.999999999308234	0.0559935271170961	0	0
chr20:50727553-50729150	0.999999999308234	0.015871613921358	0	1
chr3:71127492-71129269	0.999999999308234	0.0104650972241024	0	1
chr9:77944656-77945626	0.999999999308234	0.136749794249721	0	0
chr1:174023518-174024105	0.999999999308234	0.175025901538357	0	0
chr8:127004693-127005805	0.999999999308234	0.0820945703248102	0	0
chr2:237486290-237486815	0.999999999308234	0.00724119747482836	0	1
chr13:20360952-20361552	0.999999999308234	0.509550012305328	0	0
chr7:100545775-100547396	0.999999999308234	0.125381842249465	0	0
chr3:194299837-194300067	0.999999999308234	0.296885536814202	0	0
chr2:19203-20329	0.999999999308234	0.115474433671122	0	0
chr22:46646798-46647248	0.999999999308234	0.441229811369606	0	0
chr7:22350759-22352513	0.999999999308234	0.215021213503039	0	0
chr11:76772190-76772935	0.999999999308234	0.329168997942932	0	0
chr18:75214336-75215487	0.999999999308234	0.110050460528371	0	0
chr7:101934183-101935092	0.999999999308234	0.125381842249465	0	0
chr5:138488997-138489642	0.999999999308234	0.6479807575974	0	0
chr1:222736618-222737192	0.999999999308234	0.0241078049972579	0	1
chr16:88223859-88224104	0.999999999308234	0.428358409809201	0	0
chr17:715980-716881	0.999999999308234	0.0134607366561814	0	1
chr1:149935310-149936325	0.999999999308234	0.0468596580256168	0	1
chr15:64634228-64635858	0.999999999308234	0.0622445935681075	0	0
chr7:77686429-77688152	0.999999999308234	0.00329900086475891	0	1
chr2:173648978-173650011	0.999999999308234	0.0859213457861652	0	0
chr17:78995177-78999445	0.999999999308234	0.0477243950023933	0	1
chr13:49938422-49939466	0.999999999308234	0.00278011059414824	0	1
chr7:17506054-17507029	0.999999999308234	0.0547210546655372	0	0
chr12:46373900-46374535	0.999999999308234	0.123861493882958	0	0
chr3:177538910-177539362	0.999999999308234	0.0506747794939809	0	0
chr6:38110402-38110779	0.999999999308234	0.515680333337045	0	0
chr13:110558572-110560126	0.999999999308234	0.0492098923995914	0	1
chr17:28646118-28646487	0.999999999308234	0.0336826304992734	0	1
chr7:105026373-105027732	0.999999999308234	0.0882113483792989	0	0
chr10:50538810-50539484	0.999999999308234	0.0216811200353728	0	1
chr9:112323108-112324841	0.999999999308234	0.071856513632188	0	0
chr1:203291016-203291782	0.999999999308234	0.315755025396034	0	0
chr20:37986053-37988025	0.999999999308234	0.125381842249465	0	0
chr8:38765977-38767364	0.999999999308234	0.115474433671122	0	0
chr8:11813389-11814916	0.999999999308234	0.236152626236603	0	0
chr3:195148587-195151318	0.999999999308234	0.0294816822277349	0	1
chr7:99837761-99838457	0.999999999308234	0.0192232089112397	0	1
chr2:109699593-109700337	0.999999999308234	0.139804933170447	0	0
chr5:126364938-126366360	0.999999999308234	0.015239620956257	0	1
chr5:157918776-157920153	0.999999999308234	0.0865104104771866	0	0
chr18:3384701-3385065	0.999999999308234	0.331967312660044	0	0
chr7:32972689-32973433	0.999999999308234	0.0599369246071895	0	0
chr14:91414881-91415580	0.999999999308234	0.115230134189434	0	0
chr5:149756800-149758185	0.999999999308234	0.122413668376752	0	0
chr13:75366952-75367385	0.999999999308234	0.329820100391104	0	0
chr8:94440473-94441758	0.999999999308234	0.0775207048282172	0	0
chr12:124682709-124682863	0.999999999308234	0.600555456555928	0	0
chr6:10422995-10424946	0.999999999308234	0.0215130815828856	0	1
chr10:59895501-59896082	0.999999999308234	0.332142922780139	0	0
chr2:158130814-158132297	0.999999999308234	0.0872517242049067	0	0
chr17:27811527-27812796	0.999999999308234	0.201547708214775	0	0
chr18:3664237-3665188	0.999999999308234	0.0818483828769834	0	0
chr6:30206874-30208330	0.999999999308234	0.0424068199234126	0	1
chr17:41510552-41511268	0.999999999308234	0.627464931427967	0	0
chr9:532573-534132	0.999999999308234	0.229327705334995	0	0
chr17:17959281-17960905	0.999999999308234	0.139804933170447	0	0
chr10:114766506-114767214	0.999999999308234	0.0161302630122721	0	1
chr1:165910202-165911653	0.999999999308234	0.122413668376752	0	0
chr3:182605579-182607021	0.999999999308234	0.148426202343949	0	0
chr17:48566572-48567755	0.999999999308234	0.47738281929331	0	0
chr3:141629768-141630219	0.999999999308234	0.271504795323636	0	0
chr3:190594694-190595643	0.999999999308234	0.00397976586517874	0	1
chr12:47276086-47276664	0.999999999308234	0.0141665905625443	0	1
chr19:48875460-48876473	0.999999999308234	0.152570674615447	0	0
chr11:13065199-13065987	0.999999999308234	0.0851571333009109	0	0
chr7:20392485-20393745	0.999999999308234	0.000858210176338278	0	1
chr11:64876323-64876883	0.999999999308234	0.0468596580256168	0	1
chr19:52191290-52191707	0.999999999308234	0.0914974956343406	0	0
chr7:105006042-105009682	0.999999999308234	0.0281499676864858	0	1
chr3:108137027-108137975	0.999999999308234	0.241228310543612	0	0
chr1:200907898-200908328	0.999999999308234	0.0701328764470811	0	0
chr1:234627646-234628504	0.999999999308234	0.0422322645936584	0	1
chr18:22167594-22167890	0.999999999308234	0.199486991308505	0	0
chr17:46189757-46190319	0.999999999308234	0.0028053818466838	0	1
chr21:38342602-38344624	0.999999999308234	0.197535737450293	0	0
chr7:96696163-96697587	0.999999999308234	0.133874492673131	0	0
chr13:73209921-73210789	0.999999999308234	0.0851571333009109	0	0
chr4:40622929-40623571	0.999999999308234	0.0122077603493016	0	1
chr1:8680536-8681856	0.999999999308234	0.0891094701501907	0	0
chr17:16202635-16203765	0.999999999308234	0.0923238741312146	0	0
chr6:1314873-1316403	0.999999999308234	0.444980657591773	0	0
chr12:19165335-19166988	0.999999999308234	0.236152626236603	0	0
chr6:109456514-109457676	0.999999999308234	0.0701328764470811	0	0
chr1:207822106-207823345	0.999999999308234	0.419890239487236	0	0
chr2:43429989-43430782	0.999999999308234	0.18627633998494	0	0
chr12:114799388-114800039	0.999999999308234	0.213108201086214	0	0
chr4:38669336-38671934	0.999999999308234	0.00489807635576097	0	1
chr7:117478583-117480884	0.999999999308234	0.123700313303078	0	0
chr22:29065547-29067101	0.999999999308234	0.00263692598968087	0	1
chr17:50862944-50864026	0.999999999308234	0.589643914797	0	0
chr14:90381287-90382072	0.999999999308234	0.166036522740451	0	0
chr6:132510907-132512010	0.999999999308234	0.00489807635576097	0	1
chr2:60480610-60482588	0.999999999308234	0.236152626236603	0	0
chr2:20195591-20197415	0.999999999308234	0.0234634048784786	0	1
chr22:46685547-46686651	0.999999999308234	0.53658785356883	0	0
chr12:95762037-95762963	0.999999999308234	0.413649130952797	0	0
chr9:4677600-4678388	0.999999999308234	0.159210262020674	0	0
chr5:60372697-60373300	0.999999999308234	0.0865104104771866	0	0
chr1:67645291-67646651	0.999999999308234	0.0865104104771866	0	0
chr8:37543517-37543958	0.999999999308234	0.298183138119586	0	0
chr4:184348113-184349396	0.999999999308234	0.236152626236603	0	0
chr11:1304196-1305670	0.999999999308234	0.0104650972241024	0	1
chr2:60415771-60416608	0.999999999308234	0.242000247770874	0	0
chr9:77649077-77649475	0.999999999308234	0.0902050541091322	0	0
chr17:58387349-58389169	0.999999999308234	0.0700476508288842	0	0
chr8:133249465-133250525	0.999999999308234	0.176119870140666	0	0
chr17:48561072-48562687	0.999999999308234	0.228715673716868	0	0
chr2:85421321-85422217	0.999999999308234	0.105870195942315	0	0
chr14:55130853-55132171	0.999999999308234	0.148238968853132	0	0
chr18:54945156-54945818	0.999999999308234	0.0611323692179721	0	0
chr10:31925610-31926688	0.999999999308234	0.0517370123691048	0	0
chr1:208239595-208240843	0.999999999308234	0.193727062450991	0	0
chr11:68315392-68315926	0.999999999308234	0.547697273369272	0	0
chr14:54374171-54374807	0.999999999308234	0.176119870140666	0	0
chr22:30421594-30422623	0.999999999308234	0.00136883592758247	0	1
chr10:79093900-79094625	0.999999999308234	0.092898623069152	0	0
chr9:113222594-113223366	0.999999999308234	0.0020949214422886	0	1
chr22:35366946-35367612	0.999999999308234	0.204350245861676	0	0
chr8:100385933-100386645	0.999999999308234	0.503220922527222	0	0
chr15:71528963-71529926	0.999999999308234	0.00939151724064942	0	1
chr7:150406247-150407090	0.999999999308234	0.332142922780139	0	0
chr21:26166522-26168317	0.999999999308234	0.52069444909256	0	0
chr1:181084284-181084718	0.999999999308234	0.388194188647406	0	0
chr10:34789708-34790336	0.999999999308234	0.223290493998257	0	0
chr1:11983982-11985010	0.999999999308234	0.246113569749334	0	0
chr1:225910850-225911816	0.999999999308234	0.236152626236603	0	0
chr15:67077769-67078353	0.999999999308234	0.201547708214775	0	0
chr17:1374341-1375172	0.999999999308234	0.015871613921358	0	1
chr12:22562144-22563449	0.999999999308234	0.00907725638098515	0	1
chr20:35174403-35175295	0.990355788054481	0.999999861533156	0	0
chr8:19458136-19458770	0.999999999308234	0.326300386937156	0	0
chr3:8965187-8966623	0.999999999308234	0.0276321150882177	0	1
chr1:155043722-155043962	0.999999999308234	0.542170039828483	0	0
chr7:95976514-95977822	0.999999999308234	0.125381842249465	0	0
chr14:55272807-55273542	0.999999999308234	0.0485356192276109	0	1
chr9:98168385-98169701	0.999999999308234	0.00107990219313277	0	1
chr10:14602348-14603390	0.999999999308234	0.172846385346811	0	0
chr14:65231166-65232129	0.999999999308234	0.484226705324103	0	0
chr6:158034151-158035161	0.999999999308234	0.00489807635576097	0	1
chr6:43813304-43814327	0.999999999308234	0.152727606996697	0	0
chr2:17545659-17548056	0.999999999308234	0.0134607366561814	0	1
chr6:31144278-31144891	0.999999999308234	0.102727270298933	0	0
chr2:101915939-101916752	0.999999999308234	0.34590270542026	0	0
chr6:3409924-3411090	0.999999999308234	0.0463172276092176	0	1
chr17:72406688-72408213	0.999999999308234	0.17589144605228	0	0
chr8:140790388-140791279	0.999999999308234	0.0627433983333253	0	0
chr2:232316640-232317561	0.999999999308234	0.00187858693104856	0	1
chr1:226944606-226946048	0.999999999308234	0.316112761104872	0	0
chr15:101439163-101440214	0.999999999308234	0.03579077120111	0	1
chr3:195458236-195458616	0.999999999308234	0.0510058831375261	0	0
chr12:57148738-57150098	0.999999999308234	0.253893004815829	0	0
chr9:21787804-21789047	0.999999999308234	0.410766251529932	0	0
chr13:98856616-98857223	0.999999999308234	0.419817085950175	0	0
chr3:185701971-185703289	0.999999999308234	0.104237372354842	0	0
chr3:27876948-27877945	0.999999999308234	0.0701328764470811	0	0
chr22:35568832-35569049	0.999999999308234	0.332142922780139	0	0
chr8:144324042-144325658	0.999999999308234	0.198860252701246	0	0
chr12:31958323-31958751	0.999999999308234	0.140253246901663	0	0
chr14:39233456-39234677	0.999999999308234	0.0425426004225074	0	1
chr8:18887328-18888496	0.999999999308234	0.236152626236603	0	0
chr13:31036521-31036844	0.999999999308234	0.188162170202258	0	0
chr10:32971342-32972725	0.999999999308234	0.0231676497650169	0	1
chr6:6850897-6852124	0.999999999308234	0.0356418315726672	0	1
chr1:208235879-208236975	0.999999999308234	0.236152626236603	0	0
chr14:55121020-55122362	0.999999999308234	0.0851571333009109	0	0
chr14:64550358-64550933	0.999999999308234	0.250105688510993	0	0
chr7:130902070-130902535	0.999999999308234	0.0983700766338028	0	0
chr4:41214932-41215625	0.999999999308234	0.326300386937156	0	0
chr9:137127085-137128770	0.999999999308234	0.159863409888409	0	0
chr19:54202626-54203766	0.999999999308234	0.00177298186472248	0	1
chr10:74921867-74923838	0.999999999308234	0.0103268208592673	0	1
chr13:75759586-75765098	0.999999999308234	0.00370309023152949	0	1
chr6:38796241-38797316	0.999999999308234	0.0684588296768598	0	0
chr7:139659569-139660939	0.999999999308234	0.39697309455418	0	0
chr20:47768216-47768879	0.999999999308234	0.30549707228299	0	0
chr10:73871184-73872806	0.999999999308234	0.264091099031616	0	0
chr1:207021061-207021950	0.999999999308234	0.175082804293711	0	0
chr12:27272271-27273902	0.999999999308234	0.183506065048739	0	0
chr3:149643160-149643873	0.999999999308234	0.236207517299196	0	0
chr11:46983228-46985242	0.999999999308234	0.14938345397045	0	0
chr1:202197819-202199721	0.999999999308234	0.266959613027263	0	0
chr2:101998771-102000076	0.999999999308234	0.161750722814443	0	0
chr13:110524570-110526325	0.999999999308234	0.373956747159011	0	0
chr20:10985002-10985988	0.999999999308234	0.00562811262116399	0	1
chr3:185328492-185330196	0.999999999308234	0.181610546051356	0	0
chr1:230866750-230867382	0.999999999308234	0.362058753907128	0	0
chr3:146517709-146518634	0.999999999308234	0.27345100810029	0	0
chr7:115135021-115135890	0.999999999308234	0.222020700215251	0	0
chr4:128284414-128285420	0.999999999308234	0.475728420615499	0	0
chr9:72305457-72305851	0.999999999308234	0.896667104425093	0	0
chr11:10885901-10886710	0.999999999308234	0.236152626236603	0	0
chr16:68265867-68266440	0.999999999308234	0.327586311429109	0	0
chr1:173870148-173870397	0.999999999308234	0.450990099755688	0	0
chr7:100540137-100541069	0.999999999308234	0.148238968853132	0	0
chr17:73307669-73309783	0.999999999308234	0.448837043640101	0	0
chr4:73617928-73619879	0.999999999308234	0.0512417554186612	0	0
chr6:37155312-37155887	0.999999999308234	0.345683794507916	0	0
chr17:73196574-73197009	0.999999999308234	0.125381842249465	0	0
chr19:46209634-46210719	0.999999999308234	0.0477243950023933	0	1
chr17:50175088-50176368	0.999999999308234	0.619749915877063	0	0
chr13:98556353-98557401	0.999999999308234	0.26913929627274	0	0
chr3:195550269-195551001	0.999999999308234	0.254683655530554	0	0
chr9:77879881-77880483	0.999999999308234	0.110050460528371	0	0
chr16:11740543-11741186	0.999999999308234	0.0889594372535842	0	0
chr6:4336856-4337396	0.999999999308234	0.450990099755688	0	0
chr1:172826422-172828434	0.999999999308234	0.0559935271170961	0	0
chr7:55188190-55188914	0.999999999308234	0.429662977913373	0	0
chr2:186483807-186484790	0.999999999308234	0.416427012853608	0	0
chr11:129427042-129428015	0.999999999308234	0.152054400312456	0	0
chr20:33843518-33844268	0.999999999308234	0.106119492697488	0	0
chr14:77698851-77699979	0.999999999308234	0.250105688510993	0	0
chr2:10329580-10330662	0.999999999308234	0.0896454444844479	0	0
chr2:173956834-173958574	0.999999999308234	0.0103268208592673	0	1
chr14:32082104-32084638	0.999999999308234	0.152974473225148	0	0
chr2:160252548-160254159	0.999999999308234	0.00397976586517874	0	1
chr7:90246244-90246811	0.999999999308234	0.250105688510993	0	0
chr7:116339212-116340248	0.999999999308234	0.271504795323636	0	0
chr12:75958997-75960736	0.999999999308234	0.0457536356922408	0	1
chr12:122893391-122894318	0.999999999308234	0.691961377090928	0	0
chr18:13179478-13180091	0.999999999308234	0.200429302688248	0	0
chr20:38764660-38765235	0.999999999308234	0.316112761104872	0	0
chr8:22243372-22243897	0.999999999308234	0.652014973153496	0	0
chr22:25085979-25086719	0.999999999308234	0.142387017639206	0	0
chr1:192630395-192632459	0.999999999308234	0.0103268208592673	0	1
chr10:20977163-20978074	0.999999999308234	0.503922958912796	0	0
chr8:19318278-19319311	0.999999999308234	0.495663841606621	0	0
chr5:1315424-1316001	0.999999999308234	0.441229811369606	0	0
chr1:176149644-176150576	0.999999999308234	0.0216811200353728	0	1
chr13:49371871-49372551	0.999999999308234	0.240250884605788	0	0
chr17:15540494-15540758	0.999999999308234	0.650750323896089	0	0
chr16:15973143-15973373	0.999999999308234	0.437348800038313	0	0
chr13:24162178-24163703	0.999999999308234	0.274220821510669	0	0
chr6:42138322-42139856	0.999999999308234	0.236152626236603	0	0
chr6:56624042-56625236	0.999999999308234	0.092898623069152	0	0
chr18:31232025-31233371	0.999999999308234	0.322644906996266	0	0
chr10:113006187-113007532	0.999999999308234	0.0611323692179721	0	0
chr2:47078249-47079689	0.999999999308234	0.580056974544534	0	0
chr6:134671914-134672621	0.999999999308234	0.26278994211505	0	0
chr15:101167304-101168183	0.999999999308234	0.588593886006874	0	0
chr12:132689443-132689589	0.999999999308234	0.718964594573397	0	0
chr9:682844-683681	0.999999999308234	0.35448928672086	0	0
