region	lessFDR	greatFDR	lessFDRType	greatFDRType
chr3:11557525-11559137	0.999999817758387	0.0166635214241382	0	1
chr17:42349050-42349916	0.999999817758387	0.0101870867316704	0	1
chr12:57319732-57320076	0.999999817758387	0.00337695293548362	0	1
chr1:236394926-236396266	0.999999817758387	0.0405475762571649	0	1
chr1:247373156-247374067	0.999999817758387	0.234495348794883	0	0
chr19:6103027-6103831	0.999999817758387	0.0484108776623047	0	1
chr1:246711547-246712103	0.999999817758387	0.852465789144532	0	0
chr10:69413291-69413401	0.999999817758387	0.0451992987029978	0	1
chr11:94400774-94401920	0.999999817758387	0.0936132047710049	0	0
chr11:57483441-57483825	0.999999817758387	0.791028816196666	0	0
chr2:176130777-176130905	0.999999817758387	0.239712651106124	0	0
chr1:109188971-109189175	0.999999817758387	0.91711837649952	0	0
chr14:93941378-93942046	0.999999817758387	0.777360833725591	0	0
chr16:80540656-80541423	0.999999817758387	0.053148752831239	0	0
chr2:105293746-105294655	0.999999817758387	0.00535731999996419	0	1
chr1:115654687-115655572	0.999999817758387	0.0591129928890721	0	0
chr5:61299388-61300376	0.999999817758387	0.00965650321745161	0	1
chr18:51137192-51138115	0.994272811311904	0.999999898920025	0	0
chr16:66638958-66639949	0.999999817758387	0.00646524577827298	0	1
chr1:25754807-25754913	0.999999817758387	0.96868666352511	0	0
chr1:10495727-10496532	0.999999817758387	0.260021207240177	0	0
chr3:185362430-185364004	0.999999817758387	0.190812884924412	0	0
chr17:17739385-17741848	0.999999817758387	0.0822611519592609	0	0
chr22:46055638-46056881	0.999999817758387	0.107070228289257	0	0
chr3:65901352-65902398	0.999999817758387	0.0437758610595865	0	1
chr22:23531760-23532209	0.999999817758387	0.78154082803903	0	0
chr10:34702121-34703045	0.999999817758387	0.0347403108729978	0	1
chr2:160491950-160492460	0.999999817758387	0.0404200735430325	0	1
chr13:50543745-50543942	0.999999817758387	0.0690159706811675	0	0
chr17:44829146-44829459	0.999999817758387	0.12486048291801	0	0
chr20:20395881-20396724	0.999999817758387	0.583448927923491	0	0
chr4:89836227-89836560	0.999999817758387	0.278946054789962	0	0
chr6:25284191-25284640	0.999999817758387	0.0812417294506482	0	0
chr13:45206081-45208018	0.999999817758387	0.00153500713520867	0	1
chr17:78325024-78325596	0.999999817758387	0.979018337818969	0	0
chr12:110543109-110544263	0.999999817758387	0.00112422685523611	0	1
chr17:72349502-72349800	0.992600510246296	0.999999898920025	0	0
chr12:52015964-52016266	0.985889171111857	0.999999898920025	0	0
chr9:551999-552965	0.999999817758387	0.0045990913868646	0	1
chr17:17141791-17142118	0.999999817758387	0.0812417294506482	0	0
chr2:9300210-9301396	0.999999817758387	0.159662216854875	0	0
chr1:227763751-227764442	0.987628162152	0.999999898920025	0	0
chr6:28648499-28649052	0.999999817758387	0.190812884924412	0	0
chr5:547818-548244	0.984028507621442	0.999999898920025	0	0
chr16:11676577-11677547	0.999999817758387	0.830721204314833	0	0
chr16:19878857-19879658	0.999999817758387	0.940454469079287	0	0
chr6:83097187-83097693	0.999999817758387	0.0126023897185376	0	1
chr2:25377573-25378475	0.990460624410685	0.999999898920025	0	0
chr22:40196695-40197688	0.999999817758387	0.0435848476000602	0	1
chr7:66143143-66143661	0.999999817758387	0.157568617936967	0	0
chr7:27247902-27249361	0.999999817758387	0.129635188682272	0	0
chr10:24324531-24325628	0.999999817758387	0.00282317681853542	0	1
chr4:8437802-8439048	0.999999817758387	0.100828820663321	0	0
chr11:70176561-70177301	0.999999817758387	0.0899806966496156	0	0
chr8:93700020-93701299	0.999999817758387	0.157568617936967	0	0
chr18:58057031-58057491	0.999999817758387	0.770764989758973	0	0
chr7:1234472-1234896	0.999999817758387	0.135098574432413	0	0
chr17:37449764-37451176	0.999999817758387	0.100828820663321	0	0
chr1:94864563-94865702	0.999999817758387	0.00091033199626421	0	1
chr19:10891887-10892278	0.999999817758387	0.166375987553503	0	0
chr2:101741941-101742959	0.999999817758387	0.0603799026406036	0	0
chr9:121636519-121636776	0.999999817758387	0.983954323462181	0	0
chr13:99023164-99023400	0.999999817758387	0.0167255542881543	0	1
chr8:94060779-94061467	0.987628162152	0.999999898920025	0	0
chr2:178413273-178414128	0.999999817758387	0.167974776021379	0	0
chr16:85089057-85090375	0.999999817758387	0.809741703664579	0	0
chr16:70699126-70699393	0.999999817758387	0.9023389618239	0	0
chr9:111356347-111357079	0.999999817758387	0.130080290841539	0	0
chr6:3795990-3796769	0.999999817758387	0.0936132047710049	0	0
chr22:46541756-46542005	0.999999817758387	0.190728638265128	0	0
chr7:27155466-27156594	0.999999817758387	0.0658103881773628	0	0
chr6:30889768-30890576	0.999999817758387	0.144149375268476	0	0
chr21:42230974-42231697	0.999999817758387	0.306929457961253	0	0
chr9:114172694-114173564	0.999999817758387	0.706074641353182	0	0
chr2:101185264-101185974	0.999999817758387	0.0484108776623047	0	1
chr8:94040752-94041144	0.999999817758387	0.0487199696872487	0	1
chr21:41320883-41321680	0.999999817758387	0.104722983849182	0	0
chr18:8777733-8778562	0.999999817758387	0.0835500953747176	0	0
chr5:113293519-113294204	0.999999817758387	0.167807083361847	0	0
chr14:71372093-71373127	0.999999817758387	0.0699341512288802	0	0
chr22:42275198-42276253	0.999999817758387	0.795611911571148	0	0
chr1:154546954-154547370	0.999999817758387	0.0326366986798088	0	1
chr11:70089565-70090140	0.999999817758387	0.874538084933769	0	0
chr17:41586371-41587175	0.973914640974396	0.999999898920025	0	0
chr3:126911221-126911999	0.999999817758387	0.801084783064243	0	0
chr6:15479641-15480283	0.999999817758387	0.00535731999996419	0	1
chr1:9369514-9370225	0.999999817758387	0.853957549176318	0	0
chr16:78317931-78318387	0.999999817758387	0.117278223591833	0	0
chr3:120102020-120103240	0.999999817758387	0.0254304841984482	0	1
chr2:3125510-3125860	0.971612425049145	0.999999898920025	0	0
chr11:70550784-70552649	0.999999817758387	0.909945088744759	0	0
chr16:75281932-75282897	0.999999817758387	0.91711837649952	0	0
chr1:204306798-204308342	0.999999817758387	0.0601926635154338	0	0
chr15:67825003-67825176	0.999999817758387	0.442285560226806	0	0
chr22:19760278-19760468	0.999999817758387	0.239909187689294	0	0
chr12:121781911-121782199	0.999999817758387	0.399325791010188	0	0
chr9:133881526-133882618	0.999999817758387	0.967816905922939	0	0
chr2:38429168-38429675	0.999999817758387	0.419873535222302	0	0
chr17:57607526-57607894	0.969230328953366	0.999999898920025	0	0
chr11:128909450-128909932	0.999999817758387	0.705275033838254	0	0
chr10:88950650-88952093	0.999999817758387	0.00686319487301992	0	1
chr1:99857933-99858461	0.999999817758387	0.059569260772611	0	0
chr5:53036601-53038277	0.999999817758387	0.00730985416759848	0	1
chr3:196319587-196320134	0.999999817758387	0.98048044835659	0	0
chr4:6836614-6836959	0.999999817758387	0.973622793132219	0	0
chr3:197364593-197364992	0.961269650306011	0.999999898920025	0	0
chr11:1242265-1242817	0.985889171111857	0.999999898920025	0	0
chr15:68795057-68796060	0.999999817758387	0.852179221417029	0	0
chr3:14298200-14298323	0.986021452909127	0.999999898920025	0	0
chr17:44040412-44041527	0.999999817758387	0.343545345498003	0	0
chr6:111567197-111568510	0.999999817758387	0.0347403108729978	0	1
chr20:25478499-25479537	0.999999817758387	0.971252604122252	0	0
chr2:11430615-11431370	0.999999817758387	0.174338344298283	0	0
chr16:72800315-72800829	0.999999817758387	0.0732752487903932	0	0
chr8:143836187-143836484	0.999999817758387	0.942749056021759	0	0
chr8:119892091-119893074	0.999999817758387	0.0601926635154338	0	0
chr3:188671818-188673774	0.999999817758387	0.0336733767378878	0	1
chr7:162595-163711	0.995153430802456	0.999999898920025	0	0
chr10:78960227-78961046	0.999999817758387	0.239909187689294	0	0
chr3:172201176-172201641	0.999999817758387	0.239909187689294	0	0
chr6:52993097-52994287	0.999999817758387	0.13416075524314	0	0
chr5:143143186-143143694	0.999999817758387	0.0491444033721505	0	1
chr16:84789173-84789543	0.999999817758387	0.982744602781051	0	0
chr2:232068885-232070645	0.999999817758387	0.0202540168388271	0	1
chr11:95337114-95338959	0.999999817758387	0.200773904302711	0	0
chr3:186753926-186754256	0.999999817758387	0.129635188682272	0	0
chr6:136710650-136711917	0.999999817758387	0.00091033199626421	0	1
chr1:205712933-205714552	0.999999817758387	0.00818987440591465	0	1
chr7:157355668-157356813	0.999999817758387	0.144221660652737	0	0
chr10:74851582-74853207	0.999999817758387	0.125788981650215	0	0
chr8:58661689-58662467	0.999999817758387	0.179790580060963	0	0
chr19:11049226-11050118	0.999999817758387	0.848679347679117	0	0
chr9:133067834-133068109	0.983678510884906	0.999999898920025	0	0
chr5:143205401-143206741	0.999999817758387	0.0119196858014579	0	1
chr1:84842321-84843758	0.999999817758387	0.265855599004139	0	0
chr1:39850198-39851700	0.999999817758387	0.0158002536012676	0	1
chr12:57095804-57096188	0.999999817758387	0.958507608076445	0	0
chr6:156657750-156658764	0.999999817758387	0.125646064196482	0	0
chr2:86280458-86280731	0.990682140124373	0.999999898920025	0	0
chr3:126960440-126961913	0.990682140124373	0.999999898920025	0	0
chr8:41581071-41581431	0.999999817758387	0.167793108263385	0	0
chr8:101171644-101173356	0.999999817758387	0.190812884924412	0	0
chr20:62964643-62965000	0.962345666183844	0.999999898920025	0	0
chr12:113863596-113864164	0.989610342172632	0.999999898920025	0	0
chr1:98676473-98677864	0.999999817758387	0.0726888131817629	0	0
chr8:101423668-101424390	0.999999817758387	0.129635188682272	0	0
chr1:41045387-41046149	0.999999817758387	0.176530908329099	0	0
chr7:151113554-151114357	0.966693221325723	0.999999898920025	0	0
chr6:10399952-10401028	0.999999817758387	0.12486048291801	0	0
chr12:110303770-110304569	0.999999817758387	0.277972332684383	0	0
chr9:127187700-127188469	0.999999817758387	0.398818577891283	0	0
chr9:14276984-14278189	0.999999817758387	0.00479819339175023	0	1
chr12:93002484-93003618	0.999999817758387	0.0135074496230988	0	1
chr17:6775446-6775935	0.999999817758387	0.207067505371112	0	0
chr1:202576461-202578506	0.999999817758387	0.0835112656766225	0	0
chr12:50220208-50222651	0.999999817758387	0.191407023609841	0	0
chr2:27396961-27397148	0.99980135571361	0.997350316653346	0	0
chr9:131709646-131710503	0.999999817758387	0.181772081266841	0	0
chr3:184600726-184601493	0.999999817758387	0.716258368187852	0	0
chr22:25176131-25176451	0.986648306465609	0.999999898920025	0	0
chr12:26809713-26810897	0.999999817758387	0.0100718343631817	0	1
chr6:35076774-35077683	0.991069679441025	0.999999898920025	0	0
chr4:99001954-99003025	0.999999817758387	0.0861088915051035	0	0
chr8:30432508-30433450	0.999999817758387	0.0451992987029978	0	1
chr16:56606656-56608086	0.999999817758387	0.880675910923524	0	0
chr7:47335963-47336624	0.999999817758387	0.00535731999996419	0	1
chr8:123687236-123687553	0.994385688826153	0.999999898920025	0	0
chr11:66126333-66127587	0.999999817758387	0.430397072187671	0	0
chr6:166867231-166868397	0.999999817758387	0.0835112656766225	0	0
chr13:33119618-33120832	0.999999817758387	0.157568617936967	0	0
chr1:204588751-204589062	0.987713735070996	0.999999898920025	0	0
chr1:223550753-223551788	0.999999817758387	0.254875470129274	0	0
chr12:94631462-94632187	0.999999817758387	0.0108041491013064	0	1
chr4:109440830-109442487	0.999999817758387	0.000813284756508856	0	1
chr16:68408650-68409466	0.985889171111857	0.999999898920025	0	0
chr1:225735587-225736270	0.999999817758387	0.323096636959049	0	0
chr17:59361949-59362668	0.999999817758387	0.334294309591043	0	0
chr21:36126574-36127235	0.943051751137671	0.999999898920025	0	0
chr2:202801711-202802595	0.999999817758387	0.0262562339867287	0	1
chr21:17537000-17537908	0.999999817758387	0.0312287136302693	0	1
chr1:39894650-39895381	0.999999817758387	0.417625498472504	0	0
chr2:27959193-27960563	0.999999817758387	0.07174441779349	0	0
chr5:53027790-53028539	0.999999817758387	0.104653646059647	0	0
chr7:26087267-26088041	0.999999817758387	0.133016861966797	0	0
chr5:61431890-61433008	0.999999817758387	0.0493182017617309	0	1
chr8:140718053-140718915	0.999999817758387	0.0866539116489079	0	0
chr19:7907324-7907420	0.976051736297206	0.999999898920025	0	0
chr19:54133590-54134869	0.999999817758387	0.234495348794883	0	0
chr13:20400848-20401199	0.945527134629431	0.999999898920025	0	0
chr11:45933004-45934741	0.999999817758387	0.439548672503827	0	0
chr15:31486266-31486913	0.990682140124373	0.999999898920025	0	0
chr19:42278181-42278959	0.999999817758387	0.144569540362798	0	0
chr17:72379672-72379798	0.978023400430284	0.999999898920025	0	0
chr4:185656403-185657310	0.999999817758387	0.0536685024242072	0	0
chr22:39014761-39015670	0.999999817758387	0.81902760064594	0	0
chr7:27102290-27103029	0.999999817758387	0.399325791010188	0	0
chr8:17753044-17754215	0.999999817758387	0.0115342646970516	0	1
chr13:113857655-113858346	0.999999817758387	0.303257834373995	0	0
chr1:155973668-155974412	0.987582014229576	0.999999898920025	0	0
chr10:101013507-101013699	0.999999817758387	0.0861088915051035	0	0
chr8:102409430-102410680	0.999999817758387	0.114547574445818	0	0
chr7:4613929-4614061	0.983941056790898	0.999999898920025	0	0
chr10:68871392-68872287	0.999999817758387	0.103753687506748	0	0
chr1:206702506-206702722	0.999999817758387	0.0650370920385934	0	0
chr5:108367838-108368374	0.999999817758387	0.0167255542881543	0	1
chr1:164823556-164824342	0.999999817758387	0.256368764695381	0	0
chr17:4854018-4854944	0.976847687471037	0.999999898920025	0	0
chr11:68893404-68893801	0.972913260770872	0.999999898920025	0	0
chr14:69712358-69713368	0.999999817758387	0.740961893724234	0	0
chr13:99214271-99214877	0.999999817758387	0.51428748568243	0	0
chr15:39432243-39433454	0.999999817758387	0.00258853434877396	0	1
chr11:95133423-95135391	0.999999817758387	0.141863171420266	0	0
chr3:177365919-177366274	0.971612425049145	0.999999898920025	0	0
chr6:28977274-28978069	0.999999817758387	0.257522123573731	0	0
chr20:58457349-58457858	0.971612425049145	0.999999898920025	0	0
chr5:14686065-14687510	0.999999817758387	0.0835112656766225	0	0
chr3:53628693-53629242	0.999999817758387	0.545823222750638	0	0
chr17:68259580-68260379	0.999999817758387	0.322167400298411	0	0
chr22:30946891-30948065	0.999999817758387	0.0226312807720374	0	1
chr16:68298255-68299882	0.999999817758387	0.190812884924412	0	0
chr9:95125039-95126004	0.999999817758387	0.0841190219266958	0	0
chr9:69174737-69175510	0.999999817758387	0.345986501358308	0	0
chr19:46979146-46979767	0.964361536089662	0.999999898920025	0	0
chr1:161472538-161472769	0.964076813000564	0.999999898920025	0	0
chr3:169090651-169091634	0.999999817758387	0.07174441779349	0	0
chr1:154984484-154985016	0.999999817758387	0.951142095437991	0	0
chr9:92722255-92723963	0.999999817758387	0.207067505371112	0	0
chr17:28338840-28339716	0.964912002678595	0.999999898920025	0	0
chr10:119438577-119438757	0.970200934384585	0.999999898920025	0	0
chr4:38752661-38753481	0.999999817758387	0.265855599004139	0	0
chr5:68251506-68252873	0.999999817758387	0.117278223591833	0	0
chr3:126752713-126753678	0.990682140124373	0.999999898920025	0	0
chr6:138288458-138289022	0.973914640974396	0.999999898920025	0	0
chr9:136219098-136220188	0.975416516236704	0.999999898920025	0	0
chr1:38027403-38028340	0.97141901606776	0.999999898920025	0	0
chr8:47668740-47669783	0.999999817758387	0.336914031538413	0	0
chr11:66892584-66893118	0.972913260770872	0.999999898920025	0	0
chr1:164719572-164720681	0.999999817758387	0.118264173786976	0	0
chr16:70141345-70142048	0.962514778300203	0.999999898920025	0	0
chr11:60978659-60979062	0.936748192617705	0.999999898920025	0	0
chr3:141383287-141390528	0.999999817758387	0.0126023897185376	0	1
chr8:18917926-18918958	0.999999817758387	0.12645025987571	0	0
chr5:73843905-73845040	0.999999817758387	0.0103039331501571	0	1
chr6:154456886-154458234	0.999999817758387	0.0442085765545334	0	1
chr17:13001970-13002477	0.999999817758387	0.188344888729019	0	0
chr17:17595026-17595289	0.976087062504607	0.999999898920025	0	0
chr6:4948763-4948911	0.954775479616717	0.999999898920025	0	0
chr8:117840334-117841688	0.999999817758387	0.00646524577827298	0	1
