region	mean
chr18:58057031-58057491	0.173102678571429
chr7:1234472-1234896	0.17304450965701
chr17:37449764-37451176	0.172380421562564
chr1:94864563-94865702	0.171491612200436
chr19:10891887-10892278	0.17118998015873
chr2:101741941-101742959	0.171063444822373
chr9:121636519-121636776	0.171038690476191
chr13:99023164-99023400	0.170978571428571
chr8:94060779-94061467	0.17058783993784
chr2:178413273-178414128	0.169711902614581
chr16:85089057-85090375	0.169315148782747
chr16:70699126-70699393	0.169001724300831
chr9:111356347-111357079	0.168797542735043
chr6:3795990-3796769	0.168394312169312
chr22:46541756-46542005	0.167568849206349
chr7:27155466-27156594	0.166565497811503
chr6:30889768-30890576	0.165748434502006
chr21:42230974-42231697	0.165520238095238
chr9:114172694-114173564	0.165327040816327
chr2:101185264-101185974	0.165121173469388
chr8:94040752-94041144	0.164845238095238
chr21:41320883-41321680	0.16470098003848
chr18:8777733-8778562	0.164043650793651
chr5:113293519-113294204	0.16396946389667
chr14:71372093-71373127	0.163800396825397
chr22:42275198-42276253	0.163109297052154
chr1:154546954-154547370	0.162888350340136
chr11:70089565-70090140	0.162280167402042
chr17:41586371-41587175	0.161629365079365
chr3:126911221-126911999	0.160817512844299
chr6:15479641-15480283	0.158934938672439
chr1:9369514-9370225	0.158721285130214
chr16:78317931-78318387	0.158284523809524
chr3:120102020-120103240	0.158281675170068
chr2:3125510-3125860	0.157977843915344
chr11:70550784-70552649	0.157354589313796
chr16:75281932-75282897	0.157299511599512
chr1:204306798-204308342	0.15686871838479
chr15:67825003-67825176	0.156146626984127
chr22:19760278-19760468	0.156009523809524
chr12:121781911-121782199	0.154977777777778
chr9:133881526-133882618	0.154877439148174
chr2:38429168-38429675	0.1531075998076
chr17:57607526-57607894	0.152902218614719
chr11:128909450-128909932	0.152852962018141
chr10:88950650-88952093	0.152413837353123
chr1:99857933-99858461	0.152229591836735
chr5:53036601-53038277	0.152158333333333
chr3:196319587-196320134	0.152007048374906
chr4:6836614-6836959	0.151994047619048
chr3:197364593-197364992	0.15160119047619
chr11:1242265-1242817	0.151575992063492
chr15:68795057-68796060	0.15147211029711
chr3:14298200-14298323	0.15127380952381
chr17:44040412-44041527	0.151029662698413
chr6:111567197-111568510	0.150592821067821
chr20:25478499-25479537	0.150513090513983
chr2:11430615-11431370	0.150408085961657
chr16:72800315-72800829	0.150202380952381
chr8:143836187-143836484	0.149836507936508
chr8:119892091-119893074	0.149385645508203
chr3:188671818-188673774	0.14910873015873
chr7:162595-163711	0.14898984025234
chr10:78960227-78961046	0.148717952484024
chr3:172201176-172201641	0.148397198601663
chr6:52993097-52994287	0.148359317411175
chr5:143143186-143143694	0.148258219954649
chr16:84789173-84789543	0.147684451857666
chr2:232068885-232070645	0.147644883241758
chr11:95337114-95338959	0.147550443604015
chr3:186753926-186754256	0.146987580309902
chr6:136710650-136711917	0.146984523809524
chr1:205712933-205714552	0.14648082010582
chr7:157355668-157356813	0.146258798146298
chr10:74851582-74853207	0.146251322751323
chr8:58661689-58662467	0.146057936507937
chr19:11049226-11050118	0.145053373015873
chr9:133067834-133068109	0.144949338624339
chr5:143205401-143206741	0.144466009480715
chr1:84842321-84843758	0.144107568027211
chr1:39850198-39851700	0.143291496598639
chr12:57095804-57096188	0.143103571428571
chr6:156657750-156658764	0.142964718614719
chr2:86280458-86280731	0.142858928571429
chr3:126960440-126961913	0.142746858696859
chr8:41581071-41581431	0.142121428571429
chr8:101171644-101173356	0.14172128893224
chr20:62964643-62965000	0.141654081322102
chr12:113863596-113864164	0.141189880952381
chr1:98676473-98677864	0.140836474867725
chr8:101423668-101424390	0.140635841836735
chr1:41045387-41046149	0.14027449452003
chr7:151113554-151114357	0.140071402407117
chr6:10399952-10401028	0.140066402116402
chr12:110303770-110304569	0.1399125
chr9:127187700-127188469	0.139396607360893
chr9:14276984-14278189	0.139050137362637
chr12:93002484-93003618	0.138858288239538
chr17:6775446-6775935	0.138720598845599
chr1:202576461-202578506	0.138496392496392
chr12:50220208-50222651	0.138190146423242
chr2:27396961-27397148	0.13815
chr9:131709646-131710503	0.13806038961039
chr3:184600726-184601493	0.137863428238428
chr22:25176131-25176451	0.137608843537415
chr12:26809713-26810897	0.135402579365079
chr6:35076774-35077683	0.13528845936879
chr4:99001954-99003025	0.135017857142857
chr8:30432508-30433450	0.134035714285714
chr16:56606656-56608086	0.133826171908157
chr7:47335963-47336624	0.132491369047619
chr8:123687236-123687553	0.132240646258503
chr11:66126333-66127587	0.132161809222523
chr6:166867231-166868397	0.131941527321884
chr13:33119618-33120832	0.131868409863946
chr1:204588751-204589062	0.131807142857143
chr1:223550753-223551788	0.131786401792652
chr12:94631462-94632187	0.130759863945578
chr4:109440830-109442487	0.130184884559885
chr16:68408650-68409466	0.129765858843537
chr1:225735587-225736270	0.1297625
chr17:59361949-59362668	0.129612131519274
chr21:36126574-36127235	0.129503373015873
chr2:202801711-202802595	0.129220238095238
chr21:17537000-17537908	0.128411337868481
chr1:39894650-39895381	0.128236961451247
chr2:27959193-27960563	0.128159391534391
chr5:53027790-53028539	0.12771391723356
chr7:26087267-26088041	0.127681547619048
chr5:61431890-61433008	0.127482142857143
chr8:140718053-140718915	0.12741596260882
chr19:7907324-7907420	0.127114370748299
chr19:54133590-54134869	0.126842743764172
chr13:20400848-20401199	0.126822619047619
chr11:45933004-45934741	0.12583531052281
chr15:31486266-31486913	0.12562506486569
chr19:42278181-42278959	0.125073015873016
chr17:72379672-72379798	0.124924603174603
chr4:185656403-185657310	0.124715187590188
chr22:39014761-39015670	0.124604223356009
chr7:27102290-27103029	0.124118319831959
chr8:17753044-17754215	0.123823489010989
chr13:113857655-113858346	0.123623511541369
chr1:155973668-155974412	0.123260052910053
chr10:101013507-101013699	0.122514285714286
chr8:102409430-102410680	0.122219576719577
chr7:4613929-4614061	0.121747023809524
chr10:68871392-68872287	0.121205782312925
chr1:206702506-206702722	0.120992857142857
chr5:108367838-108368374	0.120951058201058
chr1:164823556-164824342	0.120942517006803
chr17:4854018-4854944	0.120700885225885
chr11:68893404-68893801	0.120336852796674
chr14:69712358-69713368	0.120155711451247
chr13:99214271-99214877	0.119669841269841
chr15:39432243-39433454	0.119641907596372
chr11:95133423-95135391	0.119360317460317
chr3:177365919-177366274	0.119240476190476
chr6:28977274-28978069	0.119097184029421
chr20:58457349-58457858	0.118938278388278
chr5:14686065-14687510	0.118927933673469
chr3:53628693-53629242	0.118927579365079
chr17:68259580-68260379	0.118850340136054
chr22:30946891-30948065	0.118825925925926
chr16:68298255-68299882	0.11831323953824
chr9:95125039-95126004	0.118255357142857
chr9:69174737-69175510	0.117210027010027
chr19:46979146-46979767	0.116993702593703
chr1:161472538-161472769	0.116903595247345
chr3:169090651-169091634	0.116826984126984
chr1:154984484-154985016	0.116745594683095
chr9:92722255-92723963	0.116251842833093
chr17:28338840-28339716	0.116243452380952
chr10:119438577-119438757	0.116023809523809
chr4:38752661-38753481	0.11596003669124
chr5:68251506-68252873	0.115908583083583
chr3:126752713-126753678	0.11587514440994
chr6:138288458-138289022	0.115850396825397
chr9:136219098-136220188	0.115268739995998
chr1:38027403-38028340	0.113679365079365
chr8:47668740-47669783	0.113601537351537
chr11:66892584-66893118	0.113592587868481
chr1:164719572-164720681	0.113496464646465
chr16:70141345-70142048	0.113061950549451
chr11:60978659-60979062	0.112825892857143
chr3:141383287-141390528	0.112603414898084
chr8:18917926-18918958	0.112509259259259
chr5:73843905-73845040	0.111758658008658
chr6:154456886-154458234	0.111689028546028
chr17:13001970-13002477	0.111238506235828
chr17:17595026-17595289	0.111185119047619
chr6:4948763-4948911	0.109901927437642
chr8:117840334-117841688	0.109494588744589
chr3:127848257-127848800	0.109297406462585
chr2:99484121-99484941	0.109279667422524
chr17:75135493-75136524	0.109143470418471
chr15:34279397-34280883	0.10912925170068
chr2:74066752-74067658	0.108906462585034
chr1:230292766-230293403	0.108707002323074
chr8:42498807-42501309	0.108377880188978
chr3:175512682-175513374	0.107981292517007
chr12:76784021-76784918	0.107738095238095
chr3:183826261-183826845	0.107723861852433
chr16:87431729-87432599	0.107284150604686
chr16:12336204-12336444	0.107227551020408
chr17:1199971-1200799	0.106988591269841
chr9:137425120-137426027	0.106123053665911
chr13:48400480-48402297	0.105863095238095
chr8:42198880-42199053	0.105848922902494
chr17:43547374-43549593	0.10559893707483
chr13:28558271-28558992	0.105495372088229
chr17:32597900-32598305	0.105315632086168
chr3:195263918-195264495	0.105273059678417
chr15:41779964-41781200	0.105059013605442
chr1:28855767-28856172	0.104964087301587
chr8:47762715-47763350	0.104432615995116
chr3:168989418-168990108	0.103963605442177
chr16:89881044-89881785	0.103954761904762
chr14:77120700-77121964	0.103922999123892
chr6:134446375-134447789	0.103377453102453
chr6:41521850-41523110	0.103366365089159
chr11:57481911-57482355	0.103360232426304
chr8:61653157-61654420	0.103153968253968
chr7:101824584-101824683	0.10309126984127
chr9:132905783-132906458	0.102888648388648
chr7:107972106-107973770	0.102717227564103
chr11:64064096-64065517	0.102565499811036
chr7:99485025-99485269	0.102281547619048
chr1:208207295-208210063	0.101354137678463
chr2:74003074-74003956	0.101290062169973
chr6:10733020-10733648	0.100968275170249
chr12:112191470-112192126	0.100925595238095
chr3:124745834-124746517	0.100631349206349
chr5:124261754-124262914	0.100414141414141
chr7:25860273-25860875	0.100274036021905
chr18:26551321-26551596	0.100207522239665
chr9:693862-695462	0.0991105450105449
chr17:75351911-75352848	0.0990045068027211
chr15:78449158-78450563	0.0988141025641026
chr7:16770456-16771644	0.0984655998763142
chr19:38873375-38874028	0.0982160594035595
chr1:211638855-211639232	0.0975275793650793
chr13:41260202-41261051	0.0972741496598639
chr17:78706302-78707528	0.0972519349845201
chr15:79430981-79431663	0.0971973214285714
chr19:41195497-41196522	0.0967784645909646
chr3:195131053-195131651	0.0966686130007558
chr8:140966235-140967483	0.0965186507936509
chr9:75085189-75086344	0.096297193877551
chr2:98911956-98913060	0.0962262235449735
chr1:172971225-172971889	0.0961456349206349
chr1:157144079-157144974	0.0961375
chr2:99475052-99476353	0.0955549068986569
chr3:149575561-149576171	0.0953775793650793
chr2:173666602-173667809	0.0950701058201059
chr9:131854863-131855408	0.0947675061050061
chr8:127853870-127854960	0.0944159192624419
chr16:23423841-23424879	0.0942022108843538
chr19:5953739-5954075	0.0935588955026455
chr6:136696118-136697376	0.0935573593073592
chr19:39951673-39953127	0.0933837481962482
chr1:12202552-12203554	0.0929319444444445
chr16:19524910-19525638	0.0929111721611721
chr6:53123985-53124819	0.0929015234765235
chr10:4941325-4942986	0.0927888540031397
chr17:728753-730321	0.0927255767838806
chr1:27299395-27299700	0.0926173469387755
chr18:12309339-12309880	0.0922721230158731
chr13:113204768-113205965	0.0922166477702192
chr7:27131273-27131468	0.0921235260770975
chr8:122967177-122968061	0.0920714285714286
chr2:69554726-69555482	0.0920442176870748
chr2:159090494-159091630	0.0915414072039072
chr1:207871429-207871738	0.0913928571428572
chr14:65361509-65362878	0.091206436420722
chr10:102776376-102779072	0.0911258021477822
chr8:22124476-22124601	0.0905972222222222
chr10:71742387-71743059	0.0904607142857142
chr1:94873206-94874052	0.0900294075963719
chr2:173982688-173983948	0.0896663419913419
chr16:23071088-23073321	0.0894422510853807
chr20:50517411-50519418	0.0891716791979951
chr7:74542313-74542756	0.0890091604823747
chr7:139909580-139909916	0.0882103174603174
chr16:81695446-81696515	0.0881818477818478
chr1:248842459-248843340	0.0878657407407407
chr9:92740071-92741242	0.0877455988455988
chr17:68443985-68444409	0.087133189033189
chr17:2240080-2240578	0.0870055400948259
chr9:131731761-131732716	0.0866427719106291
chr10:132596022-132596459	0.0865089994331065
chr9:94674970-94675385	0.0859336734693877
chr12:123969108-123969529	0.0856625000000001
chr7:77728084-77729106	0.0855570436507936
chr2:232890908-232892226	0.0855195165945166
chr3:193978023-193978440	0.0855048941798942
chr2:241737037-241737643	0.0851570992499564
chr7:139893229-139894095	0.0847206349206349
chr3:141249306-141250168	0.0846269841269841
chr22:47040694-47041062	0.0838715238465239
chr11:43357818-43358243	0.0837857142857144
chr8:133323311-133323942	0.0835963710484194
chr14:102055641-102056184	0.0834157029478458
chr8:22387498-22389145	0.0833585636401025
chr17:48143555-48144592	0.0832781865951508
chr9:131639944-131640412	0.0831112244897959
chr3:127647362-127647760	0.0828800805675806
chr7:127678408-127679256	0.0827686507936508
chr6:156980579-156980737	0.0826742063492063
chr17:15350959-15351725	0.0825985764235764
chr6:26225159-26226119	0.0824391741351138
chr7:107937162-107939034	0.0824380341880342
chr14:50319965-50320462	0.0822078042328042
chr21:17492165-17492945	0.0820803099017384
chr1:43838567-43839820	0.0820699464886965
chr3:115830520-115831488	0.0818549783549783
chr12:123390530-123390897	0.0816677849927849
chr6:3860907-3861763	0.081644246031746
chr8:30798300-30798517	0.0816196428571428
chr2:73938365-73939970	0.0812313041125541
chr11:66339020-66339665	0.0811683531746031
chr9:128094903-128095236	0.0811275132275132
chr17:37177322-37179797	0.081010085978836
chr12:94289981-94290580	0.0807970109255823
chr6:30712573-30712735	0.0807539682539683
chr6:150658882-150659604	0.080561507936508
chr22:42918624-42919325	0.0805288123582767
chr6:30166243-30168465	0.0801609208252065
chr3:191356243-191357455	0.0801532738095238
chr1:19074375-19074801	0.0799796425796426
chr1:32133868-32134071	0.0799255102040816
chr6:28643468-28644169	0.0796802437641724
chr22:33316941-33317473	0.0795789682539683
chr1:31514995-31515766	0.0794154336734694
chr3:129291417-129292306	0.0794142857142857
chr1:225922329-225923207	0.0791549212361712
chr13:100230988-100231253	0.0790166666666666
chr14:100282904-100283578	0.0789815476190476
chr2:64633261-64634279	0.0788735119047619
chr16:15989133-15989636	0.0785594121486979
chr9:123345372-123345872	0.0781847222222223
chr5:138843785-138845239	0.0780845238095238
chr7:152042912-152044505	0.077935617853703
chr8:79959124-79961138	0.0778386243386243
chr16:84055624-84056023	0.0777250566893424
chr1:33151604-33152498	0.0774538351199066
chr5:912258-913086	0.0774053930127239
chr1:32897351-32897756	0.0772541950113379
chr19:43686877-43688474	0.0771142857142857
chr7:43635932-43637540	0.0771043956043955
chr16:72013019-72013723	0.076983130196523
chr2:109324741-109325268	0.0768900132275132
chr3:195133012-195133785	0.0765203839869281
chr16:47732159-47733090	0.0763108465608466
chr9:113906400-113907137	0.0759470238095239
chr1:226272203-226273051	0.0758087301587301
chr8:70271669-70272636	0.0758035714285714
chr14:68041801-68043617	0.0757149234693878
chr9:128860372-128861121	0.0756953703703703
chr18:12026754-12027464	0.0755153769841269
chr17:40303487-40304011	0.0754620181405896
chr1:212088376-212088978	0.0753852371504158
chr2:36984403-36984697	0.0751369047619047
chr7:99133337-99134393	0.0751315836940837
chr1:9321203-9321758	0.0745601702860631
chr3:194489170-194489357	0.0742922619047619
chr9:129624816-129625960	0.0742484868916486
chr17:57675764-57676465	0.0742417403072341
chr1:45315849-45316176	0.0740533588435375
chr13:44210962-44211703	0.073843537414966
chr15:67165888-67166615	0.0736341366966367
chr3:188389399-188390635	0.0733692803724053
chr9:92599978-92601178	0.0732430773591487
chr20:20603080-20604095	0.0730347883597884
chr3:183812762-183813499	0.0730235780423281
chr1:235312904-235313963	0.0728607954545454
chr8:28393943-28394155	0.072731746031746
chr7:92806455-92806930	0.0725291005291006
chr1:234532983-234534184	0.0723616480683181
chr10:79229186-79230051	0.0723291456228956
chr7:25913373-25914567	0.072279304029304
chr3:133474332-133474752	0.0721896258503401
chr8:17732600-17739040	0.0720163904435237
chr3:44845867-44847069	0.0719994529280245
chr1:34753903-34754650	0.071909126984127
chr12:58887612-58888961	0.071518315018315
chr1:61951923-61953336	0.0709719576719576
chr12:65948523-65951175	0.0708667070659682
chr22:41499387-41499904	0.070858630952381
chr14:87955497-87955918	0.0708070436507937
chr6:154410217-154411384	0.0707774644551927
chr8:101064056-101064400	0.0705178571428572
chr14:32017998-32019687	0.0703064160707018
chr16:23384810-23385065	0.0700887896825396
chr1:160951979-160952961	0.0697039351851853
chr20:23586884-23587436	0.0695324357520787
chr1:205258776-205259053	0.0694589285714285
chr12:31260572-31261059	0.0694023809523809
chr1:112874565-112874975	0.0692489370748299
chr3:172247220-172248075	0.069205363683935
chr12:57857932-57858290	0.0691801587301587
chr12:64551737-64552259	0.0690150226757369
chr12:116718114-116719299	0.0688344155844156
chr16:87790239-87791109	0.0688004629629629
chr20:4191056-4191560	0.0685895691609978
chr1:153562908-153565204	0.0681979988965283
chr2:168583849-168584315	0.068154761904762
chr1:68220685-68222208	0.0680100732600733
chr6:31867845-31868656	0.0679852457397101
chr9:4932288-4933597	0.0679827475434618
chr20:33601937-33602954	0.067816014739229
chr2:95431570-95433079	0.0674491874527589
chr22:31825614-31826825	0.0671906179138323
chr17:77153103-77154040	0.0671580745973603
chr14:102186936-102188357	0.067054125438054
chr1:226657833-226658787	0.0670324137795046
chr3:126957008-126957237	0.0669646825396826
chr10:96991288-96991830	0.0668341836734694
chr3:182644305-182645232	0.0667964285714286
chr17:46157657-46158701	0.0667877071341357
chr2:105409575-105410881	0.0665680860805862
chr17:78791211-78791954	0.066564527932385
chr15:74542417-74543144	0.0664151785714286
chr20:10626693-10627454	0.0663462585034013
chr2:152445446-152446269	0.0663174603174603
chr15:31219408-31220154	0.0662946428571428
chr17:17163255-17163778	0.0661476551226552
chr12:118271652-118272503	0.06596875
chr10:72889302-72890128	0.0657063492063492
chr17:624358-624695	0.0656763274754346
chr10:109894803-109895829	0.0655879457843744
chr10:124356612-124357978	0.0653480716373573
chr13:33258189-33258602	0.0651785714285714
chr20:5191706-5192389	0.0650130041915756
chr9:69252817-69253562	0.0645904761904762
chr8:17183463-17184161	0.0645482804232804
chr11:94822740-94823347	0.0641889880952381
chr16:11452924-11453695	0.0641317129629629
chr19:6038835-6039655	0.0641270757020757
chr10:76178156-76178949	0.0636709325396826
chr7:30172593-30173860	0.063384034021534
chr11:64120633-64122996	0.0633526605241941
chr1:43395543-43396617	0.0633503401360545
chr3:66017208-66019341	0.0631567224169143
chr1:203751038-203751852	0.063047619047619
chr7:100150154-100150905	0.062934508348794
chr19:48977927-48979060	0.0627912422233851
chr6:30753849-30755055	0.0627075963718822
chr6:1624640-1625521	0.0626827251442659
chr12:116712365-116713383	0.0626517252734428
chr12:50185660-50187105	0.0626492063492063
chr3:149232807-149233639	0.0624880952380953
chr6:148874544-148875145	0.062359268707483
