region	mean
chr5:81776309-81776981	0.104287925170068
chr22:29028851-29031450	0.104035554195691
chr12:1310745-1311828	0.103883843537415
chr10:124727479-124727788	0.103873015873016
chr9:125599760-125600799	0.103742592592593
chr20:1328704-1330211	0.103669935619936
chr18:58211291-58212384	0.10323962585034
chr2:85269981-85270476	0.103098412698413
chr20:11216828-11218666	0.10307619047619
chr15:77944741-77945123	0.102990362811791
chr13:40475883-40477170	0.102825850340136
chr9:121736784-121738870	0.102773959104109
chr3:47424751-47425170	0.102689191232048
chr10:110839943-110840448	0.10261179138322
chr13:46797592-46798542	0.102487755102041
chr7:70462952-70463840	0.102425396825397
chr11:19220455-19221740	0.10242074829932
chr10:114523406-114524344	0.102107936507936
chr17:72475535-72477728	0.10200926940206
chr16:68743402-68744205	0.101873450491308
chr16:81456830-81458231	0.101734637188209
chr16:9098320-9099637	0.101690562770563
chr14:32232191-32233695	0.101665079365079
chr8:22985059-22985511	0.101114002267574
chr11:69700436-69701120	0.101012585034014
chr19:5974268-5975283	0.100654256061399
chr1:183088704-183090558	0.100621904761905
chr10:121523188-121524209	0.10054425170068
chr2:37149557-37150721	0.100501904761905
chr4:81465517-81466867	0.100424120642409
chr11:86672632-86672898	0.100215978835979
chr2:237715114-237715959	0.100130942073799
chr19:45080314-45080679	0.0999490929705215
chr2:96470083-96470603	0.0998195825338682
chr6:106701967-106702971	0.0997533625105054
chr20:41038913-41039390	0.0995531972789115
chr1:236403508-236404461	0.0995385487528344
chr2:109726440-109727460	0.0995190214547357
chr4:84585023-84586223	0.0994972789115647
chr12:91953874-91954947	0.0992052154195011
chr13:41020336-41021121	0.0989809523809524
chr1:205483173-205483787	0.098912925170068
chr6:53327765-53329266	0.0989114512471655
chr22:42183727-42184997	0.0988992252456538
chr14:69341997-69343885	0.0988232227739582
chr2:64104805-64106409	0.0988097052154195
chr2:161066473-161068651	0.0987023809523809
chr11:67131700-67132033	0.0985185714285715
chr1:21624139-21624421	0.0982726984126984
chr14:23177250-23177780	0.0982619047619048
chr9:98071761-98073946	0.0981331625781625
chr5:74580808-74582230	0.098105339105339
chr12:59030112-59031856	0.0975507142857143
chr1:54339845-54340578	0.0973845162509448
chr3:171457413-171458850	0.0973791336183596
chr15:71706730-71708490	0.0973102707749767
chr6:6683576-6684646	0.0972885574742718
chr3:151895433-151895707	0.0971409523809523
chr18:62337169-62337729	0.0971103741496598
chr9:126363135-126363633	0.0970704081632653
chr3:128323290-128324160	0.0970233522033522
chr3:186816111-186816817	0.0968789342403629
chr5:127957540-127959080	0.0968430272108843
chr1:12385141-12385770	0.0966968253968254
chr6:160349515-160350175	0.0966872642894314
chr7:100019826-100020587	0.0962495086923658
chr9:109476927-109478342	0.0962429681429682
chr2:105411753-105412652	0.0960992441421012
chr6:138456648-138457463	0.0960949398749399
chr11:34600964-34604199	0.0960342316626661
chr10:52376838-52379472	0.0958876930889315
chr1:93584425-93586362	0.0958592604221176
chr1:211920184-211920502	0.0957657142857143
chr12:6067417-6067991	0.0957559987631416
chr17:1453132-1453436	0.0955341269841269
chr4:147964784-147966124	0.0955053872053873
chr18:23227436-23228329	0.0953870610870611
chr8:94726780-94727336	0.0953840702947846
chr8:145058464-145058746	0.0953439909297052
chr3:127914714-127915220	0.0951743955242916
chr11:68327937-68331698	0.0950966307091963
chr5:64818393-64819123	0.0950347619047619
chr12:10372125-10373141	0.0950027210884354
chr1:165874972-165876889	0.094980463980464
chr1:93613869-93614694	0.0946124677703249
chr10:132598884-132599498	0.09457641723356
chr1:8412408-8413114	0.0942567649281936
chr1:168920384-168921890	0.0939525925925926
chr17:38871815-38873677	0.093891994909852
chr4:183507653-183508584	0.0936489795918367
chr20:45341674-45343851	0.0935407476121762
chr19:15329716-15330401	0.0934305555555556
chr9:2242756-2243421	0.0930092970521542
chr9:112119195-112120527	0.0929410325241207
chr2:36388587-36389748	0.0927740740740741
chr7:96003225-96005136	0.0927115646258504
chr7:130914594-130920395	0.0924382027379745
chr2:66413716-66414200	0.0923783446712018
chr10:121606272-121606709	0.0923614134542706
chr6:3356619-3358030	0.0923130952380953
chr16:57471146-57473037	0.0922274947274948
chr13:73198483-73199624	0.0918810846560847
chr17:40618803-40619531	0.0918420182991612
chr11:12853542-12854992	0.0916795351473922
chr12:116919136-116920302	0.0913337606837608
chr6:163446613-163447245	0.0911102040816326
chr9:35757472-35757788	0.091105873015873
chr2:39418441-39419023	0.0910785714285713
chr1:244656261-244656554	0.0910587301587302
chr1:28172714-28173238	0.0910272108843537
chr14:69651361-69653249	0.0909326953109793
chr14:61552929-61554336	0.0908117502088555
chr17:846795-848864	0.0906122162476267
chr17:28912309-28913010	0.0906023410980553
chr7:104943190-104944593	0.0904976283612861
chr2:17581162-17582599	0.0903719576719577
chr3:185325867-185327104	0.0901802456538171
chr19:55683775-55684699	0.0900614518814519
chr6:6968706-6969821	0.0898663155363155
chr3:190446678-190447301	0.0898489795918368
chr11:68374367-68374620	0.089551746031746
chr1:162568964-162569871	0.0891190476190477
chr13:27952315-27953170	0.0890616201725445
chr7:55569209-55569954	0.0890013227513228
chr6:42117526-42118801	0.0889962962962964
chr7:88218131-88218666	0.0889444444444444
chr17:15951723-15952465	0.0887920634920635
chr6:113573661-113574644	0.0886916666666666
chr17:50686125-50687739	0.0886129161361514
chr12:27341455-27342061	0.0884768759018759
chr14:50364915-50366030	0.0884119047619047
chr6:34602462-34602885	0.0883894104308389
chr17:72614517-72615872	0.0883810487660487
chr1:67815999-67818138	0.08803001998002
chr6:7086797-7088365	0.0880256687756688
chr8:75403195-75404834	0.0879424366110081
chr5:56405241-56406329	0.087881746031746
chr17:27797594-27798481	0.0877886205593348
chr16:8946724-8947417	0.0877804232804232
chr17:50542806-50544058	0.0876356613756615
chr10:11602963-11605185	0.0875936840936841
chr21:42238563-42239520	0.0875880952380952
chr14:22558082-22559345	0.0875519047619047
chr1:32744851-32746162	0.087541432350718
chr3:188262745-188263578	0.0874665079365079
chr1:234817487-234817905	0.0874428571428572
chr18:23504568-23505218	0.0873908087679516
chr20:19967013-19967811	0.0872507936507937
chr14:65334454-65335929	0.0870187772544916
chr17:78270998-78272375	0.0870048137048137
chr21:36377440-36377907	0.0869317460317459
chr5:68225407-68226327	0.0868635435992579
chr17:4004443-4004729	0.0868556613756614
chr12:719491-719986	0.0866844682566111
chr7:99109496-99110727	0.0866354497354497
chr10:14571491-14572318	0.0865719765684051
chr6:14217910-14218802	0.0864787878787878
chr8:42154681-42155193	0.0860660894660895
chr11:62712884-62714331	0.08604
chr10:5142185-5143023	0.085669387755102
chr7:22442997-22444734	0.0854713122855979
chr6:7467452-7468440	0.0851233560090703
chr10:121173268-121173944	0.0847809523809524
chr3:183270059-183271031	0.084752380952381
chr3:189323204-189323947	0.0846952380952382
chr6:134249757-134250328	0.0845863945578231
chr10:5645362-5645919	0.0844166907166908
chr8:115987152-115988368	0.0842875736961451
chr16:79603041-79604946	0.0841452380952381
chr5:68264290-68264882	0.0838604761904762
chr20:19945230-19946063	0.0838593197278912
chr9:120890304-120891061	0.0837209475709476
chr17:77116215-77116928	0.0836408616780046
chr20:16472051-16472860	0.0835063492063493
chr10:7264286-7264992	0.0832756613756613
chr9:133250248-133251936	0.0832462846249611
chr9:72983581-72985205	0.0831513983371127
chr7:152545116-152545458	0.0830882086167801
chr10:92809998-92811291	0.0829896598639456
chr1:234768181-234768911	0.0829748436748438
chr20:3813126-3814007	0.0829598087098087
chr17:50691913-50694520	0.0828252660660224
chr6:139147539-139148190	0.082612925170068
chr9:95041082-95042094	0.0825499724217991
chr5:96338180-96339337	0.0825312925170069
chr3:71254300-71255469	0.0824444348244349
chr11:66348495-66349145	0.0822922043041238
chr13:51541275-51542759	0.0822765418179704
chr10:32950308-32951232	0.0822642857142857
chr13:40063387-40065117	0.0822235877684407
chr16:28640169-28640477	0.0821147619047619
chr20:58394451-58395110	0.081911111111111
chr12:26114803-26115183	0.0818424353424353
chr9:78003739-78004806	0.0816975245653816
chr1:236416200-236416404	0.0816628571428571
chr5:172002982-172004864	0.0816463317634746
chr1:226990184-226991265	0.0815956916099773
chr13:80132789-80134500	0.0814804670406175
chr15:89998207-89999155	0.0811972486772486
chr20:51743921-51744997	0.0811440476190477
chr15:65832342-65833258	0.080984126984127
chr12:119673417-119674054	0.0808894882894883
chr1:94383772-94385233	0.0807243386243387
chr6:41063914-41066238	0.0806491228070175
chr9:112570616-112571096	0.0805777777777777
chr17:47947494-47948294	0.0805680952380952
chr14:81417987-81418851	0.0805590476190476
chr16:56934131-56935667	0.0801611904761905
chr6:83974159-83977013	0.0800837616918112
chr10:103793237-103794841	0.0800632635882637
chr15:44835884-44836562	0.0800426587301587
chr1:56508247-56508705	0.0800015873015872
chr2:187553610-187554140	0.0799050793650793
chr17:72444889-72447171	0.0797407527925239
chr1:207753395-207754676	0.0797045194276541
chr6:143744239-143745211	0.0796623393801966
chr12:1740629-1740918	0.0795847619047619
chr7:24907638-24908424	0.079481216931217
chr7:50957431-50958635	0.0794554081632652
chr7:121397974-121398585	0.0794190476190475
chr9:93455952-93457425	0.0793380952380953
chr2:85324537-85325729	0.0789371245079228
chr7:75920350-75920759	0.0789321164021164
chr3:124786191-124787349	0.078830582010582
chr7:98051014-98051736	0.0784942554799697
chr6:2225085-2227243	0.0780931446331445
chr5:14204295-14205452	0.0780793650793651
chr1:59052004-59052681	0.0780639455782313
chr5:32302626-32303743	0.0778870768120767
chr3:66808838-66809816	0.0776316402116403
chr5:43025111-43025706	0.0775885359699435
chr6:167805897-167806854	0.0773022222222223
chr21:44778591-44779191	0.0771143264143265
chr21:17462320-17463320	0.0771082972582973
chr3:66641647-66642890	0.0770071922786209
chr20:47303455-47304581	0.0769805555555555
chr4:87012295-87015273	0.0769040195025379
chr5:32314547-32315057	0.0768423469387755
chr15:49844297-49844672	0.0768309523809524
chr11:65305579-65306335	0.0768101148851149
chr14:55125194-55128509	0.0767423624064424
chr17:28466300-28466998	0.0765839002267573
chr5:58408817-58409747	0.0764476190476191
chr17:82268733-82270474	0.0763570294784581
chr7:100036574-100037199	0.0761722789115646
chr6:154247749-154248306	0.0761152380952381
chr11:111334278-111335864	0.0760652154195012
